rvnm,stcd,stnm,tm,wptn,z
长江,60107000,茅坪(二),1719759600000,6,152.940
长江,60107000,茅坪(二),1719763200000,5,152.990
长江,60107000,茅坪(二),1719766800000,5,153.080
长江,60107000,茅坪(二),1719770400000,5,153.120
长江,60107000,茅坪(二),1719774000000,5,153.230
长江,60107000,茅坪(二),1719777600000,5,153.270
长江,60107000,茅坪(二),1719781200000,5,153.310
长江,60107000,茅坪(二),1719784800000,5,153.370
长江,60107000,茅坪(二),1719788400000,5,153.410
长江,60107000,茅坪(二),1719792000000,5,153.470
长江,60107000,茅坪(二),1719795600000,5,153.560
长江,60107000,茅坪(二),1719799200000,5,153.620
长江,60107000,茅坪(二),1719802800000,5,153.670
长江,60107000,茅坪(二),1719806400000,5,153.720
长江,60107000,茅坪(二),1719810000000,5,153.760
长江,60107000,茅坪(二),1719813600000,5,153.810
长江,60107000,茅坪(二),1719817200000,5,153.880
长江,60107000,茅坪(二),1719820800000,5,153.930
长江,60107000,茅坪(二),1719824400000,5,153.960
长江,60107000,茅坪(二),1719828000000,5,154.010
长江,60107000,茅坪(二),1719831600000,5,154.040
长江,60107000,茅坪(二),1719835200000,5,154.110
长江,60107000,茅坪(二),1719838800000,5,154.130
长江,60107000,茅坪(二),1719842400000,5,154.160
长江,60107000,茅坪(二),1719846000000,5,154.200
长江,60107000,茅坪(二),1719849600000,5,154.240
长江,60107000,茅坪(二),1719853200000,5,154.280
长江,60107000,茅坪(二),1719856800000,5,154.300
长江,60107000,茅坪(二),1719860400000,5,154.350
长江,60107000,茅坪(二),1719864000000,5,154.410
长江,60107000,茅坪(二),1719867600000,5,154.470
长江,60107000,茅坪(二),1719871200000,5,154.510
长江,60107000,茅坪(二),1719874800000,5,154.580
长江,60107000,茅坪(二),1719878400000,5,154.630
长江,60107000,茅坪(二),1719882000000,5,154.700
长江,60107000,茅坪(二),1719885600000,5,154.750
长江,60107000,茅坪(二),1719889200000,5,154.810
长江,60107000,茅坪(二),1719892800000,5,154.860
长江,60107000,茅坪(二),1719896400000,5,154.910
长江,60107000,茅坪(二),1719900000000,5,154.980
长江,60107000,茅坪(二),1719903600000,5,155.030
长江,60107000,茅坪(二),1719907200000,5,155.100
长江,60107000,茅坪(二),1719910800000,5,155.160
长江,60107000,茅坪(二),1719914400000,5,155.210
长江,60107000,茅坪(二),1719918000000,5,155.270
长江,60107000,茅坪(二),1719921600000,5,155.350
长江,60107000,茅坪(二),1719925200000,5,155.410
长江,60107000,茅坪(二),1719928800000,5,155.480
长江,60107000,茅坪(二),1719932400000,5,155.560
长江,60107000,茅坪(二),1719936000000,5,155.610
长江,60107000,茅坪(二),1719939600000,5,155.680
长江,60107000,茅坪(二),1719943200000,5,155.740
长江,60107000,茅坪(二),1719946800000,5,155.790
长江,60107000,茅坪(二),1719950400000,5,155.860
长江,60107000,茅坪(二),1719954000000,5,155.920
长江,60107000,茅坪(二),1719957600000,5,155.990
长江,60107000,茅坪(二),1719961200000,5,156.050
长江,60107000,茅坪(二),1719964800000,5,156.100
长江,60107000,茅坪(二),1719968400000,5,156.170
长江,60107000,茅坪(二),1719972000000,5,156.220
长江,60107000,茅坪(二),1719975600000,5,156.270
长江,60107000,茅坪(二),1719979200000,5,156.330
长江,60107000,茅坪(二),1719982800000,5,156.370
长江,60107000,茅坪(二),1719986400000,5,156.450
长江,60107000,茅坪(二),1719990000000,5,156.500
长江,60107000,茅坪(二),1719993600000,5,156.550
长江,60107000,茅坪(二),1719997200000,5,156.650
长江,60107000,茅坪(二),1720000800000,5,156.680
长江,60107000,茅坪(二),1720004400000,5,156.760
长江,60107000,茅坪(二),1720008000000,5,156.790
长江,60107000,茅坪(二),1720011600000,5,156.870
长江,60107000,茅坪(二),1720015200000,5,156.920
长江,60107000,茅坪(二),1720018800000,5,157.000
长江,60107000,茅坪(二),1720022400000,5,157.080
长江,60107000,茅坪(二),1720026000000,5,157.150
长江,60107000,茅坪(二),1720029600000,5,157.190
长江,60107000,茅坪(二),1720033200000,5,157.280
长江,60107000,茅坪(二),1720036800000,5,157.370
长江,60107000,茅坪(二),1720040400000,5,157.450
长江,60107000,茅坪(二),1720044000000,5,157.530
长江,60107000,茅坪(二),1720047600000,5,157.660
长江,60107000,茅坪(二),1720051200000,5,157.760
长江,60107000,茅坪(二),1720054800000,5,157.790
长江,60107000,茅坪(二),1720058400000,5,157.840
长江,60107000,茅坪(二),1720062000000,5,157.860
长江,60107000,茅坪(二),1720065600000,5,157.900
长江,60107000,茅坪(二),1720069200000,5,157.940
长江,60107000,茅坪(二),1720072800000,5,157.990
长江,60107000,茅坪(二),1720076400000,5,158.030
长江,60107000,茅坪(二),1720080000000,5,158.070
长江,60107000,茅坪(二),1720083600000,5,158.110
长江,60107000,茅坪(二),1720087200000,5,158.150
长江,60107000,茅坪(二),1720090800000,5,158.190
长江,60107000,茅坪(二),1720094400000,5,158.240
长江,60107000,茅坪(二),1720098000000,5,158.290
长江,60107000,茅坪(二),1720101600000,5,158.330
长江,60107000,茅坪(二),1720105200000,5,158.350
长江,60107000,茅坪(二),1720108800000,5,158.410
长江,60107000,茅坪(二),1720112400000,5,158.440
长江,60107000,茅坪(二),1720116000000,5,158.470
长江,60107000,茅坪(二),1720119600000,5,158.500
长江,60107000,茅坪(二),1720123200000,5,158.530
长江,60107000,茅坪(二),1720126800000,5,158.570
长江,60107000,茅坪(二),1720130400000,5,158.610
长江,60107000,茅坪(二),1720134000000,5,158.640
长江,60107000,茅坪(二),1720137600000,5,158.680
长江,60107000,茅坪(二),1720141200000,4,158.650
长江,60107000,茅坪(二),1720144800000,5,158.680
长江,60107000,茅坪(二),1720148400000,6,158.680
长江,60107000,茅坪(二),1720152000000,5,158.710
长江,60107000,茅坪(二),1720155600000,5,158.750
长江,60107000,茅坪(二),1720159200000,6,158.750
长江,60107000,茅坪(二),1720162800000,5,158.780
长江,60107000,茅坪(二),1720166400000,5,158.800
长江,60107000,茅坪(二),1720170000000,4,158.770
长江,60107000,茅坪(二),1720173600000,6,158.770
长江,60107000,茅坪(二),1720177200000,6,158.770
长江,60107000,茅坪(二),1720180800000,6,158.770
长江,60107000,茅坪(二),1720184400000,5,158.780
长江,60107000,茅坪(二),1720188000000,5,158.790
长江,60107000,茅坪(二),1720191600000,5,158.820
长江,60107000,茅坪(二),1720195200000,5,158.830
长江,60107000,茅坪(二),1720198800000,5,158.850
长江,60107000,茅坪(二),1720202400000,5,158.890
长江,60107000,茅坪(二),1720206000000,5,159.010
长江,60107000,茅坪(二),1720209600000,5,159.050
长江,60107000,茅坪(二),1720213200000,5,159.130
长江,60107000,茅坪(二),1720216800000,5,159.170
长江,60107000,茅坪(二),1720220400000,5,159.200
长江,60107000,茅坪(二),1720224000000,4,159.190
长江,60107000,茅坪(二),1720227600000,4,159.150
长江,60107000,茅坪(二),1720231200000,4,159.120
长江,60107000,茅坪(二),1720234800000,5,159.130
长江,60107000,茅坪(二),1720238400000,6,159.130
长江,60107000,茅坪(二),1720242000000,4,159.120
