oq,rvnm,stcd,stnm,tm,wptn,z
13000,长江,60106980,三峡水库,1685545200000,5,152.240
13000,长江,60106980,三峡水库,1685548800000,5,152.270
13000,长江,60106980,三峡水库,1685552400000,6,152.270
13000,12400,长江,60106980,三峡水库,1685556000000,5,152.330
13000,长江,60106980,三峡水库,1685559600000,4,152.310
13000,长江,60106980,三峡水库,1685563200000,5,152.350
13000,长江,60106980,三峡水库,1685566800000,6,152.350
12900,长江,60106980,三峡水库,1685570400000,6,152.350
16000,长江,60106980,三峡水库,1685574000000,4,152.250
16900,12400,长江,60106980,三峡水库,1685577600000,4,152.190
17000,长江,60106980,三峡水库,1685584800000,4,152.060
17000,长江,60106980,三峡水库,1685588400000,4,152.030
16000,长江,60106980,三峡水库,1685592000000,4,151.990
15300,长江,60106980,三峡水库,1685595600000,5,152.000
15300,12500,长江,60106980,三峡水库,1685599200000,5,152.010
15300,长江,60106980,三峡水库,1685602800000,6,152.010
17100,长江,60106980,三峡水库,1685606400000,4,151.930
16900,长江,60106980,三峡水库,1685610000000,4,151.910
17100,长江,60106980,三峡水库,1685613600000,4,151.880
17100,长江,60106980,三峡水库,1685617200000,4,151.840
17000,12600,长江,60106980,三峡水库,1685620800000,4,151.820
17000,长江,60106980,三峡水库,1685624400000,4,151.780
17000,长江,60106980,三峡水库,1685628000000,4,151.760
16000,长江,60106980,三峡水库,1685631600000,5,151.770
16000,长江,60106980,三峡水库,1685635200000,4,151.760
17600,长江,60106980,三峡水库,1685638800000,4,151.680
17600,13000,长江,60106980,三峡水库,1685642400000,4,151.640
17600,长江,60106980,三峡水库,1685646000000,4,151.580
17600,长江,60106980,三峡水库,1685649600000,4,151.550
17700,长江,60106980,三峡水库,1685653200000,4,151.540
17700,长江,60106980,三峡水库,1685656800000,4,151.470
17700,长江,60106980,三峡水库,1685660400000,4,151.440
17800,15500,长江,60106980,三峡水库,1685664000000,4,151.390
17800,长江,60106980,三峡水库,1685671200000,4,151.360
17700,长江,60106980,三峡水库,1685674800000,4,151.350
17700,长江,60106980,三峡水库,1685678400000,6,151.350
17700,长江,60106980,三峡水库,1685682000000,6,151.350
17700,16500,长江,60106980,三峡水库,1685685600000,6,151.350
17800,长江,60106980,三峡水库,1685689200000,4,151.320
17700,长江,60106980,三峡水库,1685692800000,5,151.330
17800,长江,60106980,三峡水库,1685696400000,4,151.290
17700,长江,60106980,三峡水库,1685700000000,4,151.270
17800,长江,60106980,三峡水库,1685703600000,5,151.290
17800,17500,长江,60106980,三峡水库,1685707200000,6,151.290
17800,长江,60106980,三峡水库,1685710800000,6,151.290
17800,长江,60106980,三峡水库,1685714400000,5,151.310
17700,长江,60106980,三峡水库,1685718000000,5,151.320
17800,长江,60106980,三峡水库,1685721600000,5,151.340
17800,长江,60106980,三峡水库,1685725200000,5,151.350
17800,20000,长江,60106980,三峡水库,1685728800000,4,151.330
17800,长江,60106980,三峡水库,1685732400000,5,151.340
17800,长江,60106980,三峡水库,1685736000000,6,151.340
17800,长江,60106980,三峡水库,1685739600000,5,151.350
17800,长江,60106980,三峡水库,1685743200000,5,151.360
17800,长江,60106980,三峡水库,1685746800000,5,151.380
17800,20400,长江,60106980,三峡水库,1685750400000,5,151.400
17800,长江,60106980,三峡水库,1685754000000,5,151.430
17800,长江,60106980,三峡水库,1685757600000,5,151.470
17800,长江,60106980,三峡水库,1685761200000,5,151.480
17800,长江,60106980,三峡水库,1685764800000,5,151.510
17800,长江,60106980,三峡水库,1685768400000,6,151.510
17800,20400,长江,60106980,三峡水库,1685772000000,5,151.520
17800,长江,60106980,三峡水库,1685775600000,5,151.540
17800,长江,60106980,三峡水库,1685779200000,6,151.540
17800,长江,60106980,三峡水库,1685782800000,6,151.540
18000,长江,60106980,三峡水库,1685786400000,5,151.560
17800,长江,60106980,三峡水库,1685790000000,5,151.590
17800,19500,长江,60106980,三峡水库,1685793600000,6,151.590
17800,长江,60106980,三峡水库,1685797200000,5,151.610
17700,长江,60106980,三峡水库,1685800800000,5,151.630
17700,长江,60106980,三峡水库,1685804400000,5,151.650
17800,长江,60106980,三峡水库,1685808000000,6,151.650
18000,长江,60106980,三峡水库,1685811600000,4,151.640
18000,19000,长江,60106980,三峡水库,1685815200000,6,151.640
18000,长江,60106980,三峡水库,1685818800000,4,151.620
18000,长江,60106980,三峡水库,1685822400000,5,151.630
18000,长江,60106980,三峡水库,1685826000000,5,151.640
18000,长江,60106980,三峡水库,1685829600000,6,151.640
18000,长江,60106980,三峡水库,1685833200000,6,151.640
18000,19000,长江,60106980,三峡水库,1685836800000,5,151.650
18000,长江,60106980,三峡水库,1685844000000,5,151.700
17900,长江,60106980,三峡水库,1685847600000,5,151.730
17900,长江,60106980,三峡水库,1685851200000,4,151.720
17900,长江,60106980,三峡水库,1685854800000,5,151.740
17900,19000,长江,60106980,三峡水库,1685858400000,4,151.730
17900,长江,60106980,三峡水库,1685862000000,6,151.730
17900,长江,60106980,三峡水库,1685865600000,5,151.740
18000,长江,60106980,三峡水库,1685869200000,6,151.740
18000,长江,60106980,三峡水库,1685872800000,5,151.770
17900,长江,60106980,三峡水库,1685876400000,6,151.770
17900,23000,长江,60106980,三峡水库,1685880000000,6,151.770
18000,长江,60106980,三峡水库,1685883600000,5,151.780
18000,长江,60106980,三峡水库,1685887200000,5,151.800
17900,长江,60106980,三峡水库,1685890800000,5,151.820
17900,长江,60106980,三峡水库,1685894400000,6,151.820
17900,长江,60106980,三峡水库,1685898000000,5,151.830
17900,21000,长江,60106980,三峡水库,1685901600000,5,151.840
17900,长江,60106980,三峡水库,1685905200000,6,151.840
17900,长江,60106980,三峡水库,1685908800000,4,151.820
17900,长江,60106980,三峡水库,1685912400000,6,151.820
18000,长江,60106980,三峡水库,1685916000000,4,151.800
17900,长江,60106980,三峡水库,1685919600000,4,151.770
18000,18000,长江,60106980,三峡水库,1685923200000,5,151.790
18000,长江,60106980,三峡水库,1685926800000,5,151.800
17900,长江,60106980,三峡水库,1685930400000,4,151.790
18000,长江,60106980,三峡水库,1685934000000,4,151.780
17900,长江,60106980,三峡水库,1685937600000,4,151.770
17900,长江,60106980,三峡水库,1685941200000,6,151.770
17900,18000,长江,60106980,三峡水库,1685944800000,5,151.780
17900,长江,60106980,三峡水库,1685948400000,4,151.770
17900,长江,60106980,三峡水库,1685952000000,5,151.780
