q,rvnm,stcd,stnm,tm,wptn,z
5900,长江,60105400,寸滩,1701360000000,4,171.610
5940,长江,60105400,寸滩,1701363600000,4,171.600
5990,长江,60105400,寸滩,1701367200000,4,171.580
6000,长江,60105400,寸滩,1701370800000,4,171.560
6010,长江,60105400,寸滩,1701374400000,4,171.550
6010,长江,60105400,寸滩,1701378000000,4,171.530
5990,长江,60105400,寸滩,1701381600000,4,171.520
5980,长江,60105400,寸滩,1701385200000,5,171.530
5970,长江,60105400,寸滩,1701388800000,5,171.550
5930,长江,60105400,寸滩,1701392400000,5,171.580
5900,长江,60105400,寸滩,1701396000000,5,171.600
5880,长江,60105400,寸滩,1701399600000,5,171.630
5880,长江,60105400,寸滩,1701403200000,5,171.640
5920,长江,60105400,寸滩,1701406800000,5,171.660
6060,长江,60105400,寸滩,1701410400000,5,171.680
6300,长江,60105400,寸滩,1701414000000,5,171.690
6380,长江,60105400,寸滩,1701417600000,6,171.690
6420,长江,60105400,寸滩,1701421200000,6,171.690
6550,长江,60105400,寸滩,1701424800000,4,171.680
6630,长江,60105400,寸滩,1701428400000,4,171.670
6750,长江,60105400,寸滩,1701432000000,6,171.670
7020,长江,60105400,寸滩,1701435600000,6,171.670
7090,长江,60105400,寸滩,1701439200000,5,171.690
7150,长江,60105400,寸滩,1701442800000,4,171.680
7070,长江,60105400,寸滩,1701446400000,5,171.690
6980,长江,60105400,寸滩,1701450000000,6,171.690
7000,长江,60105400,寸滩,1701453600000,6,171.690
6980,长江,60105400,寸滩,1701457200000,6,171.690
6930,长江,60105400,寸滩,1701460800000,4,171.670
6830,长江,60105400,寸滩,1701464400000,4,171.650
6690,长江,60105400,寸滩,1701468000000,4,171.640
6520,长江,60105400,寸滩,1701471600000,4,171.620
6380,长江,60105400,寸滩,1701475200000,5,171.630
6290,长江,60105400,寸滩,1701478800000,6,171.630
6350,长江,60105400,寸滩,1701482400000,5,171.660
6400,长江,60105400,寸滩,1701486000000,5,171.680
6430,长江,60105400,寸滩,1701489600000,5,171.690
6380,长江,60105400,寸滩,1701493200000,5,171.710
6360,长江,60105400,寸滩,1701496800000,6,171.710
6360,长江,60105400,寸滩,1701500400000,5,171.720
6360,长江,60105400,寸滩,1701504000000,6,171.720
6390,长江,60105400,寸滩,1701507600000,4,171.710
6170,长江,60105400,寸滩,1701511200000,4,171.680
5980,长江,60105400,寸滩,1701514800000,4,171.650
5880,长江,60105400,寸滩,1701518400000,4,171.620
5820,长江,60105400,寸滩,1701522000000,4,171.580
5830,长江,60105400,寸滩,1701525600000,4,171.560
5850,长江,60105400,寸滩,1701529200000,4,171.550
5880,长江,60105400,寸滩,1701532800000,6,171.550
5920,长江,60105400,寸滩,1701536400000,4,171.540
5920,长江,60105400,寸滩,1701540000000,4,171.530
5920,长江,60105400,寸滩,1701543600000,4,171.510
5880,长江,60105400,寸滩,1701547200000,5,171.520
5830,长江,60105400,寸滩,1701550800000,4,171.500
5780,长江,60105400,寸滩,1701554400000,4,171.490
5720,长江,60105400,寸滩,1701558000000,5,171.500
5630,长江,60105400,寸滩,1701561600000,5,171.510
5550,长江,60105400,寸滩,1701565200000,5,171.530
5300,长江,60105400,寸滩,1701680400000,4,171.530
5250,长江,60105400,寸滩,1701684000000,4,171.500
5330,长江,60105400,寸滩,1701687600000,4,171.480
5370,长江,60105400,寸滩,1701691200000,4,171.450
5460,长江,60105400,寸滩,1701694800000,6,171.450
5550,长江,60105400,寸滩,1701698400000,6,171.450
5780,长江,60105400,寸滩,1701702000000,5,171.460
5860,长江,60105400,寸滩,1701705600000,4,171.450
5780,长江,60105400,寸滩,1701709200000,5,171.460
5750,长江,60105400,寸滩,1701712800000,6,171.460
5730,长江,60105400,寸滩,1701716400000,4,171.450
5720,长江,60105400,寸滩,1701720000000,5,171.460
5680,长江,60105400,寸滩,1701723600000,4,171.450
5620,长江,60105400,寸滩,1701727200000,4,171.430
5520,长江,60105400,寸滩,1701730800000,6,171.430
5430,长江,60105400,寸滩,1701734400000,5,171.450
5350,长江,60105400,寸滩,1701738000000,6,171.450
5260,长江,60105400,寸滩,1701741600000,5,171.470
5180,长江,60105400,寸滩,1701745200000,5,171.480
5100,长江,60105400,寸滩,1701748800000,5,171.490
5060,长江,60105400,寸滩,1701752400000,4,171.480
4980,长江,60105400,寸滩,1701756000000,6,171.480
4970,长江,60105400,寸滩,1701759600000,4,171.470
4960,长江,60105400,寸滩,1701763200000,4,171.450
4980,长江,60105400,寸滩,1701766800000,4,171.440
5040,长江,60105400,寸滩,1701770400000,4,171.410
5100,长江,60105400,寸滩,1701774000000,4,171.380
5190,长江,60105400,寸滩,1701777600000,4,171.350
5270,长江,60105400,寸滩,1701781200000,4,171.340
5350,长江,60105400,寸滩,1701784800000,4,171.330
5430,长江,60105400,寸滩,1701788400000,5,171.340
5480,长江,60105400,寸滩,1701792000000,4,171.330
5550,长江,60105400,寸滩,1701795600000,5,171.340
5580,长江,60105400,寸滩,1701799200000,6,171.340
5580,长江,60105400,寸滩,1701802800000,4,171.330
5560,长江,60105400,寸滩,1701806400000,6,171.330
5530,长江,60105400,寸滩,1701810000000,4,171.310
5490,长江,60105400,寸滩,1701813600000,4,171.300
5420,长江,60105400,寸滩,1701817200000,5,171.310
5360,长江,60105400,寸滩,1701820800000,5,171.320
5280,长江,60105400,寸滩,1701824400000,5,171.350
5210,长江,60105400,寸滩,1701828000000,5,171.370
5140,长江,60105400,寸滩,1701831600000,5,171.380
5060,长江,60105400,寸滩,1701835200000,5,171.400
5000,长江,60105400,寸滩,1701838800000,4,171.390
4950,长江,60105400,寸滩,1701842400000,4,171.380
4920,长江,60105400,寸滩,1701846000000,4,171.370
4880,长江,60105400,寸滩,1701849600000,4,171.360
4860,长江,60105400,寸滩,1701853200000,4,171.330
4860,长江,60105400,寸滩,1701856800000,4,171.300
4890,长江,60105400,寸滩,1701860400000,4,171.270
4950,长江,60105400,寸滩,1701864000000,4,171.250
5040,长江,60105400,寸滩,1701867600000,4,171.240
5270,长江,60105400,寸滩,1701871200000,5,171.250
5570,长江,60105400,寸滩,1701874800000,6,171.250
