rvnm,stcd,stnm,tm,wptn,z
长江,60107000,茅坪(二),1677596400000,5,156.830
长江,60107000,茅坪(二),1677600000000,5,156.880
长江,60107000,茅坪(二),1677603600000,6,156.880
长江,60107000,茅坪(二),1677607200000,4,156.870
长江,60107000,茅坪(二),1677610800000,4,156.850
长江,60107000,茅坪(二),1677614400000,5,156.860
长江,60107000,茅坪(二),1677618000000,5,156.880
长江,60107000,茅坪(二),1677621600000,5,156.900
长江,60107000,茅坪(二),1677625200000,4,156.880
长江,60107000,茅坪(二),1677628800000,4,156.860
长江,60107000,茅坪(二),1677636000000,4,156.820
长江,60107000,茅坪(二),1677639600000,6,156.820
长江,60107000,茅坪(二),1677643200000,5,156.880
长江,60107000,茅坪(二),1677646800000,5,156.900
长江,60107000,茅坪(二),1677650400000,5,156.910
长江,60107000,茅坪(二),1677654000000,5,156.920
长江,60107000,茅坪(二),1677657600000,4,156.870
长江,60107000,茅坪(二),1677661200000,5,156.910
长江,60107000,茅坪(二),1677664800000,4,156.900
长江,60107000,茅坪(二),1677668400000,5,156.910
长江,60107000,茅坪(二),1677672000000,4,156.880
长江,60107000,茅坪(二),1677675600000,6,156.880
长江,60107000,茅坪(二),1677679200000,4,156.870
长江,60107000,茅坪(二),1677682800000,5,156.900
长江,60107000,茅坪(二),1677686400000,5,156.920
长江,60107000,茅坪(二),1677690000000,4,156.900
长江,60107000,茅坪(二),1677693600000,5,156.920
长江,60107000,茅坪(二),1677697200000,4,156.880
长江,60107000,茅坪(二),1677700800000,5,156.900
长江,60107000,茅坪(二),1677704400000,4,156.890
长江,60107000,茅坪(二),1677708000000,5,156.930
长江,60107000,茅坪(二),1677711600000,4,156.920
长江,60107000,茅坪(二),1677715200000,4,156.890
长江,60107000,茅坪(二),1677722400000,6,156.870
长江,60107000,茅坪(二),1677726000000,5,156.880
长江,60107000,茅坪(二),1677729600000,5,156.930
长江,60107000,茅坪(二),1677733200000,6,156.930
长江,60107000,茅坪(二),1677736800000,4,156.920
长江,60107000,茅坪(二),1677740400000,5,156.930
长江,60107000,茅坪(二),1677744000000,4,156.870
长江,60107000,茅坪(二),1677747600000,5,156.910
长江,60107000,茅坪(二),1677751200000,4,156.880
长江,60107000,茅坪(二),1677754800000,5,156.900
长江,60107000,茅坪(二),1677758400000,4,156.880
长江,60107000,茅坪(二),1677762000000,4,156.870
长江,60107000,茅坪(二),1677765600000,5,156.880
长江,60107000,茅坪(二),1677769200000,5,156.910
长江,60107000,茅坪(二),1677772800000,5,156.960
