rvnm,stcd,stnm,tm,wptn,z
长江,60107000,茅坪(二),1677596400000,5,156.830
长江,60107000,茅坪(二),1677600000000,5,156.880
长江,60107000,茅坪(二),1677603600000,6,156.880
长江,60107000,茅坪(二),1677607200000,4,156.870
长江,60107000,茅坪(二),1677610800000,4,156.850
长江,60107000,茅坪(二),1677614400000,5,156.860
长江,60107000,茅坪(二),1677618000000,5,156.880
长江,60107000,茅坪(二),1677621600000,5,156.900
长江,60107000,茅坪(二),1677625200000,4,156.880
长江,60107000,茅坪(二),1677628800000,4,156.860
长江,60107000,茅坪(二),1677636000000,4,156.820
长江,60107000,茅坪(二),1677639600000,6,156.820
长江,60107000,茅坪(二),1677643200000,5,156.880
长江,60107000,茅坪(二),1677646800000,5,156.900
长江,60107000,茅坪(二),1677650400000,5,156.910
长江,60107000,茅坪(二),1677654000000,5,156.920
长江,60107000,茅坪(二),1677657600000,4,156.870
长江,60107000,茅坪(二),1677661200000,5,156.910
长江,60107000,茅坪(二),1677664800000,4,156.900
长江,60107000,茅坪(二),1677668400000,5,156.910
长江,60107000,茅坪(二),1677672000000,4,156.880
长江,60107000,茅坪(二),1677675600000,6,156.880
长江,60107000,茅坪(二),1677679200000,4,156.870
长江,60107000,茅坪(二),1677682800000,5,156.900
长江,60107000,茅坪(二),1677686400000,5,156.920
长江,60107000,茅坪(二),1677690000000,4,156.900
长江,60107000,茅坪(二),1677693600000,5,156.920
长江,60107000,茅坪(二),1677697200000,4,156.880
长江,60107000,茅坪(二),1677700800000,5,156.900
长江,60107000,茅坪(二),1677704400000,4,156.890
长江,60107000,茅坪(二),1677708000000,5,156.930
长江,60107000,茅坪(二),1677711600000,4,156.920
长江,60107000,茅坪(二),1677715200000,4,156.890
长江,60107000,茅坪(二),1677722400000,6,156.870
长江,60107000,茅坪(二),1677726000000,5,156.880
长江,60107000,茅坪(二),1677729600000,5,156.930
长江,60107000,茅坪(二),1677733200000,6,156.930
长江,60107000,茅坪(二),1677736800000,4,156.920
长江,60107000,茅坪(二),1677740400000,5,156.930
长江,60107000,茅坪(二),1677744000000,4,156.870
长江,60107000,茅坪(二),1677747600000,5,156.910
长江,60107000,茅坪(二),1677751200000,4,156.880
长江,60107000,茅坪(二),1677754800000,5,156.900
长江,60107000,茅坪(二),1677758400000,4,156.880
长江,60107000,茅坪(二),1677762000000,4,156.870
长江,60107000,茅坪(二),1677765600000,5,156.880
长江,60107000,茅坪(二),1677769200000,5,156.910
长江,60107000,茅坪(二),1677772800000,5,156.960
长江,60107000,茅坪(二),1677776400000,4,156.930
长江,60107000,茅坪(二),1677780000000,5,156.940
长江,60107000,茅坪(二),1677783600000,4,156.910
长江,60107000,茅坪(二),1677787200000,5,156.940
长江,60107000,茅坪(二),1677790800000,4,156.930
长江,60107000,茅坪(二),1677794400000,5,156.960
长江,60107000,茅坪(二),1677805200000,4,156.920
长江,60107000,茅坪(二),1677812400000,5,156.910
长江,60107000,茅坪(二),1677816000000,5,156.970
长江,60107000,茅坪(二),1677819600000,4,156.960
长江,60107000,茅坪(二),1677823200000,5,156.990
长江,60107000,茅坪(二),1677826800000,5,157.000
长江,60107000,茅坪(二),1677830400000,4,156.930
长江,60107000,茅坪(二),1677834000000,5,156.960
长江,60107000,茅坪(二),1677837600000,4,156.930
长江,60107000,茅坪(二),1677841200000,5,156.950
长江,60107000,茅坪(二),1677844800000,4,156.930
长江,60107000,茅坪(二),1677848400000,4,156.920
长江,60107000,茅坪(二),1677852000000,6,156.920
长江,60107000,茅坪(二),1677855600000,5,156.940
长江,60107000,茅坪(二),1677859200000,5,156.970
长江,60107000,茅坪(二),1677862800000,4,156.940
长江,60107000,茅坪(二),1677866400000,5,156.960
长江,60107000,茅坪(二),1677870000000,4,156.920
长江,60107000,茅坪(二),1677873600000,5,156.940
长江,60107000,茅坪(二),1677877200000,4,156.930
长江,60107000,茅坪(二),1677880800000,5,156.960
长江,60107000,茅坪(二),1677884400000,4,156.950
长江,60107000,茅坪(二),1677888000000,4,156.910
长江,60107000,茅坪(二),1677891600000,6,156.910
长江,60107000,茅坪(二),1677895200000,4,156.880
长江,60107000,茅坪(二),1677898800000,5,156.890
长江,60107000,茅坪(二),1677902400000,5,156.940
长江,60107000,茅坪(二),1677906000000,5,156.970
长江,60107000,茅坪(二),1677909600000,4,156.960
长江,60107000,茅坪(二),1677913200000,5,156.980
长江,60107000,茅坪(二),1677916800000,4,156.920
长江,60107000,茅坪(二),1677920400000,5,156.940
长江,60107000,茅坪(二),1677924000000,4,156.920
长江,60107000,茅坪(二),1677927600000,5,156.940
长江,60107000,茅坪(二),1677931200000,4,156.910
长江,60107000,茅坪(二),1677934800000,6,156.910
长江,60107000,茅坪(二),1677938400000,5,156.930
长江,60107000,茅坪(二),1677942000000,5,156.970
长江,60107000,茅坪(二),1677945600000,5,157.000
长江,60107000,茅坪(二),1677949200000,6,157.000
长江,60107000,茅坪(二),1677952800000,6,157.000
长江,60107000,茅坪(二),1677956400000,4,156.970
长江,60107000,茅坪(二),1677960000000,6,156.970
长江,60107000,茅坪(二),1677963600000,4,156.950
长江,60107000,茅坪(二),1677967200000,5,156.970
长江,60107000,茅坪(二),1677970800000,4,156.960
长江,60107000,茅坪(二),1677974400000,4,156.920
长江,60107000,茅坪(二),1677981600000,4,156.910
