q,rvnm,stcd,stnm,tm,wptn,z
601,乌江,60803000,武隆,1740758400000,5,169.780
634,乌江,60803000,武隆,1740762000000,5,169.910
654,乌江,60803000,武隆,1740765600000,5,169.990
566,乌江,60803000,武隆,1740772800000,4,169.640
479,乌江,60803000,武隆,1740776400000,4,169.300
431,乌江,60803000,武隆,1740780000000,4,169.110
418,乌江,60803000,武隆,1740783600000,4,169.060
413,乌江,60803000,武隆,1740787200000,4,169.040
517,乌江,60803000,武隆,1740794400000,5,169.450
566,乌江,60803000,武隆,1740798000000,5,169.640
614,乌江,60803000,武隆,1740801600000,5,169.830
616,乌江,60803000,武隆,1740805200000,5,169.840
550,乌江,60803000,武隆,1740808800000,4,169.580
512,乌江,60803000,武隆,1740812400000,4,169.430
469,乌江,60803000,武隆,1740816000000,4,169.260
433,乌江,60803000,武隆,1740819600000,4,169.120
426,乌江,60803000,武隆,1740823200000,4,169.090
466,乌江,60803000,武隆,1740826800000,5,169.250
591,乌江,60803000,武隆,1740830400000,5,169.740
644,乌江,60803000,武隆,1740834000000,5,169.950
616,乌江,60803000,武隆,1740837600000,4,169.840
599,乌江,60803000,武隆,1740841200000,4,169.770
599,乌江,60803000,武隆,1740844800000,6,169.770
578,乌江,60803000,武隆,1740848400000,4,169.690
571,乌江,60803000,武隆,1740852000000,4,169.660
583,乌江,60803000,武隆,1740855600000,5,169.710
560,乌江,60803000,武隆,1740859200000,4,169.620
494,乌江,60803000,武隆,1740862800000,4,169.360
444,乌江,60803000,武隆,1740866400000,4,169.160
421,乌江,60803000,武隆,1740870000000,4,169.070
411,乌江,60803000,武隆,1740873600000,4,169.030
426,乌江,60803000,武隆,1740880800000,5,169.090
426,乌江,60803000,武隆,1740884400000,6,169.090
456,乌江,60803000,武隆,1740888000000,5,169.210
482,乌江,60803000,武隆,1740891600000,5,169.310
461,乌江,60803000,武隆,1740895200000,4,169.230
433,乌江,60803000,武隆,1740898800000,4,169.120
413,乌江,60803000,武隆,1740902400000,4,169.040
413,乌江,60803000,武隆,1740906000000,6,169.040
469,乌江,60803000,武隆,1740909600000,5,169.260
766,乌江,60803000,武隆,1740913200000,5,170.360
833,乌江,60803000,武隆,1740916800000,5,170.580
903,乌江,60803000,武隆,1740920400000,5,170.810
1090,乌江,60803000,武隆,1740924000000,5,171.420
1180,乌江,60803000,武隆,1740927600000,5,171.690
1180,乌江,60803000,武隆,1740931200000,6,171.690
1040,乌江,60803000,武隆,1740934800000,4,171.250
836,乌江,60803000,武隆,1740938400000,4,170.590
627,乌江,60803000,武隆,1740942000000,4,169.880
500,乌江,60803000,武隆,1740945600000,4,169.380
444,乌江,60803000,武隆,1740949200000,4,169.160
441,乌江,60803000,武隆,1740952800000,4,169.150
451,乌江,60803000,武隆,1740956400000,5,169.190
454,乌江,60803000,武隆,1740960000000,5,169.200
454,乌江,60803000,武隆,1740967200000,6,169.200
461,乌江,60803000,武隆,1740970800000,5,169.230
576,乌江,60803000,武隆,1740974400000,5,169.680
675,乌江,60803000,武隆,1740978000000,5,170.060
663,乌江,60803000,武隆,1740981600000,4,170.020
632,乌江,60803000,武隆,1740985200000,4,169.900
609,乌江,60803000,武隆,1740988800000,4,169.810
606,乌江,60803000,武隆,1740992400000,4,169.800
619,乌江,60803000,武隆,1740996000000,5,169.850
654,乌江,60803000,武隆,1740999600000,5,169.990
684,乌江,60803000,武隆,1741003200000,5,170.090
697,乌江,60803000,武隆,1741006800000,5,170.130
700,乌江,60803000,武隆,1741010400000,5,170.140
647,乌江,60803000,武隆,1741014000000,4,169.960
583,乌江,60803000,武隆,1741017600000,4,169.710
520,乌江,60803000,武隆,1741021200000,4,169.460
492,乌江,60803000,武隆,1741024800000,4,169.350
474,乌江,60803000,武隆,1741028400000,4,169.280
436,乌江,60803000,武隆,1741032000000,4,169.130
421,乌江,60803000,武隆,1741035600000,4,169.070
411,乌江,60803000,武隆,1741039200000,4,169.030
408,乌江,60803000,武隆,1741042800000,4,169.020
406,乌江,60803000,武隆,1741046400000,4,169.010
472,乌江,60803000,武隆,1741053600000,5,169.270
530,乌江,60803000,武隆,1741057200000,5,169.500
