q,rvnm,stcd,stnm,tm,wptn,z
6940,长江,60107300,宜昌,1675180800000,4,39.810
6870,长江,60107300,宜昌,1675184400000,4,39.780
6850,长江,60107300,宜昌,1675188000000,4,39.770
6780,长江,60107300,宜昌,1675191600000,4,39.740
6750,长江,60107300,宜昌,1675195200000,4,39.730
6780,长江,60107300,宜昌,1675198800000,5,39.740
6730,长江,60107300,宜昌,1675202400000,4,39.720
6750,长江,60107300,宜昌,1675206000000,5,39.730
6730,长江,60107300,宜昌,1675209600000,4,39.720
6730,长江,60107300,宜昌,1675216800000,4,39.720
6730,长江,60107300,宜昌,1675220400000,6,39.720
6730,长江,60107300,宜昌,1675224000000,6,39.720
6630,长江,60107300,宜昌,1675227600000,4,39.680
6540,长江,60107300,宜昌,1675231200000,4,39.640
6580,长江,60107300,宜昌,1675234800000,5,39.660
6580,长江,60107300,宜昌,1675238400000,6,39.660
6870,长江,60107300,宜昌,1675242000000,5,39.780
6800,长江,60107300,宜昌,1675245600000,4,39.750
6750,长江,60107300,宜昌,1675249200000,4,39.730
6680,长江,60107300,宜昌,1675252800000,4,39.700
6680,长江,60107300,宜昌,1675256400000,6,39.700
6730,长江,60107300,宜昌,1675260000000,5,39.720
6610,长江,60107300,宜昌,1675263600000,4,39.670
6540,长江,60107300,宜昌,1675267200000,4,39.640
6660,长江,60107300,宜昌,1675270800000,5,39.690
6610,长江,60107300,宜昌,1675274400000,4,39.670
6660,长江,60107300,宜昌,1675278000000,5,39.690
6660,长江,60107300,宜昌,1675281600000,6,39.690
6630,长江,60107300,宜昌,1675285200000,4,39.680
6610,长江,60107300,宜昌,1675288800000,4,39.670
6580,长江,60107300,宜昌,1675292400000,4,39.660
6700,长江,60107300,宜昌,1675296000000,5,39.710
6580,长江,60107300,宜昌,1675303200000,5,39.660
6660,长江,60107300,宜昌,1675306800000,5,39.690
6730,长江,60107300,宜昌,1675310400000,5,39.720
6800,长江,60107300,宜昌,1675314000000,5,39.750
6780,长江,60107300,宜昌,1675317600000,4,39.740
6820,长江,60107300,宜昌,1675321200000,5,39.760
6900,长江,60107300,宜昌,1675324800000,5,39.790
7020,长江,60107300,宜昌,1675328400000,5,39.840
6920,长江,60107300,宜昌,1675332000000,4,39.800
7020,长江,60107300,宜昌,1675335600000,5,39.840
6990,长江,60107300,宜昌,1675339200000,4,39.830
7040,长江,60107300,宜昌,1675342800000,5,39.850
7040,长江,60107300,宜昌,1675346400000,6,39.850
7020,长江,60107300,宜昌,1675350000000,4,39.840
6870,长江,60107300,宜昌,1675353600000,4,39.780
6900,长江,60107300,宜昌,1675357200000,5,39.790
6900,长江,60107300,宜昌,1675360800000,6,39.790
6900,长江,60107300,宜昌,1675364400000,6,39.790
6900,长江,60107300,宜昌,1675368000000,6,39.790
6920,长江,60107300,宜昌,1675371600000,5,39.800
6870,长江,60107300,宜昌,1675375200000,4,39.780
6870,长江,60107300,宜昌,1675378800000,6,39.780
6900,长江,60107300,宜昌,1675382400000,5,39.790
7060,长江,60107300,宜昌,1675389600000,5,39.860
6920,长江,60107300,宜昌,1675393200000,4,39.800
6970,长江,60107300,宜昌,1675396800000,5,39.820
6940,长江,60107300,宜昌,1675400400000,4,39.810
6870,长江,60107300,宜昌,1675404000000,4,39.780
6920,长江,60107300,宜昌,1675407600000,5,39.800
6990,长江,60107300,宜昌,1675411200000,5,39.830
6970,长江,60107300,宜昌,1675414800000,4,39.820
6850,长江,60107300,宜昌,1675418400000,4,39.770
6750,长江,60107300,宜昌,1675422000000,4,39.730
6940,长江,60107300,宜昌,1675425600000,5,39.810
6750,长江,60107300,宜昌,1675429200000,4,39.730
6820,长江,60107300,宜昌,1675432800000,5,39.760
6820,长江,60107300,宜昌,1675436400000,6,39.760
6730,长江,60107300,宜昌,1675440000000,4,39.720
6730,长江,60107300,宜昌,1675443600000,6,39.720
6750,长江,60107300,宜昌,1675447200000,5,39.730
6820,长江,60107300,宜昌,1675450800000,5,39.760
6730,长江,60107300,宜昌,1675454400000,4,39.720
6730,长江,60107300,宜昌,1675458000000,6,39.720
6780,长江,60107300,宜昌,1675461600000,5,39.740
6750,长江,60107300,宜昌,1675465200000,4,39.730
6730,长江,60107300,宜昌,1675468800000,4,39.720
6780,长江,60107300,宜昌,1675472400000,5,39.740
6800,长江,60107300,宜昌,1675476000000,5,39.750
6850,长江,60107300,宜昌,1675479600000,5,39.770
6700,长江,60107300,宜昌,1675483200000,4,39.710
