q,rvnm,stcd,stnm,tm,wptn,z
7480,长江干流,60107300,宜昌,1767193200000,4,40.080
8420,长江干流,60107300,宜昌,1767229200000,4,40.510
8160,长江干流,60107300,宜昌,1767236400000,4,40.390
8180,长江干流,60107300,宜昌,1767240000000,5,40.400
8110,长江干流,60107300,宜昌,1767243600000,4,40.370
8000,长江干流,60107300,宜昌,1767247200000,4,40.320
7980,长江干流,60107300,宜昌,1767250800000,4,40.310
7920,长江干流,60107300,宜昌,1767254400000,4,40.280
7810,长江干流,60107300,宜昌,1767258000000,4,40.230
7740,长江干流,60107300,宜昌,1767261600000,4,40.200
7700,长江干流,60107300,宜昌,1767265200000,4,40.180
7760,长江干流,60107300,宜昌,1767268800000,5,40.210
7720,长江干流,60107300,宜昌,1767272400000,4,40.190
7720,长江干流,60107300,宜昌,1767276000000,6,40.190
7720,长江干流,60107300,宜昌,1767279600000,6,40.190
7700,长江干流,60107300,宜昌,1767283200000,4,40.180
7830,长江干流,60107300,宜昌,1767286800000,5,40.240
7960,长江干流,60107300,宜昌,1767290400000,5,40.300
7960,长江干流,60107300,宜昌,1767294000000,6,40.300
7980,长江干流,60107300,宜昌,1767297600000,5,40.310
7980,长江干流,60107300,宜昌,1767301200000,6,40.310
7960,长江干流,60107300,宜昌,1767304800000,4,40.300
7960,长江干流,60107300,宜昌,1767308400000,6,40.300
7920,长江干流,60107300,宜昌,1767315600000,4,40.280
7940,长江干流,60107300,宜昌,1767319200000,5,40.290
7850,长江干流,60107300,宜昌,1767326400000,5,40.250
7830,长江干流,60107300,宜昌,1767330000000,4,40.240
7830,长江干流,60107300,宜昌,1767333600000,6,40.240
7760,长江干流,60107300,宜昌,1767337200000,4,40.210
7760,长江干流,60107300,宜昌,1767340800000,6,40.210
7720,长江干流,60107300,宜昌,1767344400000,4,40.190
7610,长江干流,60107300,宜昌,1767348000000,4,40.140
7560,长江干流,60107300,宜昌,1767351600000,4,40.120
7700,长江干流,60107300,宜昌,1767355200000,5,40.180
7760,长江干流,60107300,宜昌,1767358800000,5,40.210
7870,长江干流,60107300,宜昌,1767362400000,5,40.260
