rvnm,stcd,stnm,tm,wptn,z
长江干流,60111200,莲花塘,1767193200000,5,20.020
长江干流,60111200,莲花塘,1767229200000,20.030
长江干流,60111200,莲花塘,1767236400000,6,20.030
长江干流,60111200,莲花塘,1767240000000,5,20.040
长江干流,60111200,莲花塘,1767243600000,6,20.040
长江干流,60111200,莲花塘,1767247200000,6,20.040
长江干流,60111200,莲花塘,1767250800000,6,20.040
长江干流,60111200,莲花塘,1767254400000,6,20.040
长江干流,60111200,莲花塘,1767258000000,6,20.040
长江干流,60111200,莲花塘,1767261600000,5,20.050
长江干流,60111200,莲花塘,1767265200000,6,20.050
长江干流,60111200,莲花塘,1767268800000,5,20.060
长江干流,60111200,莲花塘,1767272400000,6,20.060
长江干流,60111200,莲花塘,1767276000000,6,20.060
长江干流,60111200,莲花塘,1767279600000,6,20.060
长江干流,60111200,莲花塘,1767283200000,6,20.060
长江干流,60111200,莲花塘,1767286800000,6,20.060
长江干流,60111200,莲花塘,1767290400000,6,20.060
长江干流,60111200,莲花塘,1767294000000,6,20.060
长江干流,60111200,莲花塘,1767297600000,6,20.060
长江干流,60111200,莲花塘,1767301200000,5,20.070
长江干流,60111200,莲花塘,1767304800000,6,20.070
长江干流,60111200,莲花塘,1767308400000,6,20.070
长江干流,60111200,莲花塘,1767315600000,5,20.080
长江干流,60111200,莲花塘,1767319200000,5,20.090
长江干流,60111200,莲花塘,1767326400000,6,20.090
长江干流,60111200,莲花塘,1767330000000,6,20.090
长江干流,60111200,莲花塘,1767333600000,4,20.080
长江干流,60111200,莲花塘,1767337200000,5,20.100
长江干流,60111200,莲花塘,1767340800000,6,20.100
长江干流,60111200,莲花塘,1767344400000,5,20.110
长江干流,60111200,莲花塘,1767348000000,6,20.110
长江干流,60111200,莲花塘,1767351600000,6,20.110
长江干流,60111200,莲花塘,1767355200000,5,20.120
长江干流,60111200,莲花塘,1767358800000,6,20.120
长江干流,60111200,莲花塘,1767362400000,5,20.130
长江干流,60111200,莲花塘,1767366000000,6,20.130
长江干流,60111200,莲花塘,1767369600000,5,20.140
长江干流,60111200,莲花塘,1767373200000,6,20.140
长江干流,60111200,莲花塘,1767376800000,6,20.140
长江干流,60111200,莲花塘,1767380400000,5,20.150
长江干流,60111200,莲花塘,1767384000000,5,20.160
长江干流,60111200,莲花塘,1767387600000,6,20.160
长江干流,60111200,莲花塘,1767391200000,5,20.170
长江干流,60111200,莲花塘,1767394800000,6,20.170
长江干流,60111200,莲花塘,1767398400000,6,20.170
长江干流,60111200,莲花塘,1767405600000,6,20.170
长江干流,60111200,莲花塘,1767409200000,6,20.170
长江干流,60111200,莲花塘,1767412800000,5,20.180
长江干流,60111200,莲花塘,1767416400000,6,20.180
长江干流,60111200,莲花塘,1767420000000,6,20.180
长江干流,60111200,莲花塘,1767423600000,6,20.180
长江干流,60111200,莲花塘,1767427200000,5,20.190
长江干流,60111200,莲花塘,1767430800000,6,20.190
长江干流,60111200,莲花塘,1767434400000,5,20.200
长江干流,60111200,莲花塘,1767438000000,6,20.200
长江干流,60111200,莲花塘,1767441600000,6,20.200
长江干流,60111200,莲花塘,1767445200000,6,20.200
长江干流,60111200,莲花塘,1767448800000,6,20.200
长江干流,60111200,莲花塘,1767452400000,5,20.210
长江干流,60111200,莲花塘,1767456000000,6,20.210
长江干流,60111200,莲花塘,1767459600000,6,20.210
长江干流,60111200,莲花塘,1767463200000,5,20.220
长江干流,60111200,莲花塘,1767466800000,6,20.220
长江干流,60111200,莲花塘,1767470400000,6,20.220
长江干流,60111200,莲花塘,1767474000000,6,20.220
长江干流,60111200,莲花塘,1767477600000,6,20.220
长江干流,60111200,莲花塘,1767481200000,5,20.230
长江干流,60111200,莲花塘,1767488400000,6,20.230
长江干流,60111200,莲花塘,1767495600000,6,20.240
长江干流,60111200,莲花塘,1767499200000,6,20.240
长江干流,60111200,莲花塘,1767502800000,6,20.240
长江干流,60111200,莲花塘,1767506400000,6,20.240
长江干流,60111200,莲花塘,1767510000000,5,20.250
长江干流,60111200,莲花塘,1767513600000,6,20.250
长江干流,60111200,莲花塘,1767517200000,6,20.250
长江干流,60111200,莲花塘,1767520800000,6,20.250
长江干流,60111200,莲花塘,1767528000000,5,20.260
长江干流,60111200,莲花塘,1767531600000,5,20.270
长江干流,60111200,莲花塘,1767535200000,6,20.270
长江干流,60111200,莲花塘,1767538800000,5,20.280
长江干流,60111200,莲花塘,1767542400000,6,20.280
长江干流,60111200,莲花塘,1767549600000,6,20.290
长江干流,60111200,莲花塘,1767553200000,6,20.290
长江干流,60111200,莲花塘,1767556800000,6,20.290
长江干流,60111200,莲花塘,1767560400000,5,20.300
长江干流,60111200,莲花塘,1767564000000,6,20.300
长江干流,60111200,莲花塘,1767567600000,6,20.300
长江干流,60111200,莲花塘,1767574800000,6,20.300
长江干流,60111200,莲花塘,1767582000000,6,20.300
长江干流,60111200,莲花塘,1767585600000,5,20.310
长江干流,60111200,莲花塘,1767589200000,6,20.310
长江干流,60111200,莲花塘,1767592800000,6,20.310
长江干流,60111200,莲花塘,1767596400000,6,20.310
长江干流,60111200,莲花塘,1767600000000,5,20.320
长江干流,60111200,莲花塘,1767603600000,6,20.320
长江干流,60111200,莲花塘,1767607200000,6,20.320
长江干流,60111200,莲花塘,1767610800000,5,20.330
长江干流,60111200,莲花塘,1767614400000,6,20.330
长江干流,60111200,莲花塘,1767618000000,6,20.330
长江干流,60111200,莲花塘,1767621600000,6,20.330
长江干流,60111200,莲花塘,1767625200000,6,20.330
长江干流,60111200,莲花塘,1767628800000,5,20.340
长江干流,60111200,莲花塘,1767632400000,6,20.340
长江干流,60111200,莲花塘,1767636000000,6,20.340
长江干流,60111200,莲花塘,1767639600000,6,20.340
长江干流,60111200,莲花塘,1767643200000,6,20.340
长江干流,60111200,莲花塘,1767646800000,5,20.350
长江干流,60111200,莲花塘,1767650400000,6,20.350
长江干流,60111200,莲花塘,1767654000000,6,20.350
长江干流,60111200,莲花塘,1767661200000,6,20.350
长江干流,60111200,莲花塘,1767664800000,6,20.350
长江干流,60111200,莲花塘,1767672000000,6,20.350
长江干流,60111200,莲花塘,1767675600000,6,20.350
长江干流,60111200,莲花塘,1767679200000,5,20.360
长江干流,60111200,莲花塘,1767682800000,6,20.360
长江干流,60111200,莲花塘,1767686400000,6,20.360
长江干流,60111200,莲花塘,1767690000000,4,20.350
长江干流,60111200,莲花塘,1767693600000,6,20.350
长江干流,60111200,莲花塘,1767697200000,6,20.350
长江干流,60111200,莲花塘,1767700800000,6,20.350
长江干流,60111200,莲花塘,1767704400000,5,20.360
长江干流,60111200,莲花塘,1767708000000,6,20.360
长江干流,60111200,莲花塘,1767711600000,6,20.360
长江干流,60111200,莲花塘,1767715200000,6,20.360
长江干流,60111200,莲花塘,1767718800000,6,20.360
长江干流,60111200,莲花塘,1767722400000,6,20.360
长江干流,60111200,莲花塘,1767726000000,6,20.360
长江干流,60111200,莲花塘,1767729600000,6,20.360
长江干流,60111200,莲花塘,1767733200000,6,20.360
长江干流,60111200,莲花塘,1767736800000,4,20.350
长江干流,60111200,莲花塘,1767740400000,6,20.350
长江干流,60111200,莲花塘,1767747600000,6,20.350
长江干流,60111200,莲花塘,1767751200000,5,20.360
长江干流,60111200,莲花塘,1767758400000,4,20.350
长江干流,60111200,莲花塘,1767762000000,6,20.350
长江干流,60111200,莲花塘,1767765600000,6,20.350
长江干流,60111200,莲花塘,1767769200000,6,20.350
长江干流,60111200,莲花塘,1767772800000,6,20.350
长江干流,60111200,莲花塘,1767776400000,6,20.350
长江干流,60111200,莲花塘,1767780000000,6,20.350
