oq,rvnm,stcd,stnm,tm,wptn,z
6200,长江,60106980,三峡水库,1669820400000,5,158.530
6200,长江,60106980,三峡水库,1669824000000,5,158.550
6190,长江,60106980,三峡水库,1669827600000,6,158.550
6190,6000,长江,60106980,三峡水库,1669831200000,5,158.560
6190,长江,60106980,三峡水库,1669834800000,5,158.570
6180,长江,60106980,三峡水库,1669838400000,5,158.590
6190,长江,60106980,三峡水库,1669842000000,6,158.590
6180,长江,60106980,三峡水库,1669845600000,5,158.610
7600,长江,60106980,三峡水库,1669849200000,4,158.520
7600,6000,长江,60106980,三峡水库,1669852800000,6,158.520
6200,长江,60106980,三峡水库,1669860000000,5,158.530
6200,长江,60106980,三峡水库,1669863600000,5,158.540
6190,长江,60106980,三峡水库,1669867200000,4,158.520
6190,长江,60106980,三峡水库,1669870800000,5,158.530
6190,6000,长江,60106980,三峡水库,1669874400000,4,158.510
6180,长江,60106980,三峡水库,1669878000000,5,158.550
7590,长江,60106980,三峡水库,1669881600000,4,158.500
7590,长江,60106980,三峡水库,1669885200000,5,158.520
7600,长江,60106980,三峡水库,1669888800000,4,158.480
7600,长江,60106980,三峡水库,1669892400000,5,158.500
7600,6000,长江,60106980,三峡水库,1669896000000,4,158.490
7600,长江,60106980,三峡水库,1669899600000,6,158.490
6890,长江,60106980,三峡水库,1669903200000,6,158.490
6190,长江,60106980,三峡水库,1669906800000,5,158.520
6190,长江,60106980,三峡水库,1669910400000,5,158.540
6200,长江,60106980,三峡水库,1669914000000,4,158.530
6190,6000,长江,60106980,三峡水库,1669917600000,6,158.530
6180,长江,60106980,三峡水库,1669921200000,6,158.530
6180,长江,60106980,三峡水库,1669924800000,6,158.530
6180,长江,60106980,三峡水库,1669928400000,4,158.510
6170,长江,60106980,三峡水库,1669932000000,5,158.530
6160,长江,60106980,三峡水库,1669935600000,4,158.520
6160,6000,长江,60106980,三峡水库,1669939200000,4,158.510
6160,长江,60106980,三峡水库,1669942800000,6,158.510
7550,长江,60106980,三峡水库,1669946400000,4,158.460
7540,长江,60106980,三峡水库,1669950000000,4,158.420
7550,长江,60106980,三峡水库,1669953600000,6,158.420
6150,长江,60106980,三峡水库,1669957200000,5,158.460
6140,6000,长江,60106980,三峡水库,1669960800000,6,158.460
6140,长江,60106980,三峡水库,1669964400000,5,158.510
7530,长江,60106980,三峡水库,1669968000000,4,158.450
7530,长江,60106980,三峡水库,1669971600000,4,158.430
7540,长江,60106980,三峡水库,1669975200000,5,158.450
7550,长江,60106980,三峡水库,1669978800000,4,158.440
7560,6000,长江,60106980,三峡水库,1669982400000,5,158.470
7580,长江,60106980,三峡水库,1669986000000,4,158.420
6880,长江,60106980,三峡水库,1669989600000,6,158.420
6170,长江,60106980,三峡水库,1669993200000,5,158.430
6170,长江,60106980,三峡水库,1669996800000,5,158.460
6170,长江,60106980,三峡水库,1670000400000,4,158.440
6170,5900,长江,60106980,三峡水库,1670004000000,5,158.450
6160,长江,60106980,三峡水库,1670007600000,4,158.430
6160,长江,60106980,三峡水库,1670011200000,4,158.420
6160,长江,60106980,三峡水库,1670014800000,4,158.400
6160,长江,60106980,三峡水库,1670018400000,5,158.410
6150,长江,60106980,三峡水库,1670022000000,6,158.410
6150,5900,长江,60106980,三峡水库,1670025600000,6,158.410
6160,长江,60106980,三峡水库,1670029200000,4,158.390
7550,长江,60106980,三峡水库,1670032800000,4,158.350
7550,长江,60106980,三峡水库,1670036400000,4,158.310
7560,长江,60106980,三峡水库,1670040000000,4,158.300
6150,长江,60106980,三峡水库,1670043600000,5,158.350
6160,5900,长江,60106980,三峡水库,1670047200000,4,158.340
6150,长江,60106980,三峡水库,1670050800000,5,158.350
7560,长江,60106980,三峡水库,1670054400000,4,158.300
7570,长江,60106980,三峡水库,1670058000000,4,158.290
7580,长江,60106980,三峡水库,1670061600000,4,158.280
7580,长江,60106980,三峡水库,1670065200000,5,158.310
7580,5900,长江,60106980,三峡水库,1670068800000,4,158.290
7600,长江,60106980,三峡水库,1670072400000,4,158.250
6900,长江,60106980,三峡水库,1670076000000,5,158.290
6190,长江,60106980,三峡水库,1670079600000,4,158.270
6200,长江,60106980,三峡水库,1670083200000,5,158.300
6190,长江,60106980,三峡水库,1670086800000,5,158.310
6190,5900,长江,60106980,三峡水库,1670090400000,6,158.310
6190,长江,60106980,三峡水库,1670094000000,4,158.260
6180,长江,60106980,三峡水库,1670097600000,5,158.270
6180,长江,60106980,三峡水库,1670101200000,4,158.260
6180,长江,60106980,三峡水库,1670104800000,5,158.280
6180,长江,60106980,三峡水库,1670108400000,6,158.280
6170,5900,长江,60106980,三峡水库,1670112000000,5,158.300
6170,长江,60106980,三峡水库,1670115600000,4,158.270
