oq,rvnm,stcd,stnm,tm,wptn,z
14700,长江,60106980,三峡水库,1698764400000,5,173.57
14700,长江,60106980,三峡水库,1698768000000,5,173.59
14300,长江,60106980,三峡水库,1698771600000,5,173.6
14300,10800,长江,60106980,三峡水库,1698775200000,6,173.6
14300,长江,60106980,三峡水库,1698778800000,6,173.6
14300,长江,60106980,三峡水库,1698782400000,4,173.59
14300,长江,60106980,三峡水库,1698786000000,4,173.56
14300,长江,60106980,三峡水库,1698789600000,4,173.54
14300,长江,60106980,三峡水库,1698793200000,4,173.51
14300,10800,长江,60106980,三峡水库,1698796800000,4,173.49
14300,长江,60106980,三峡水库,1698800400000,4,173.47
13100,长江,60106980,三峡水库,1698804000000,5,173.5
10600,长江,60106980,三峡水库,1698807600000,5,173.55
9420,长江,60106980,三峡水库,1698811200000,5,173.63
9420,长江,60106980,三峡水库,1698814800000,5,173.65
9420,10600,长江,60106980,三峡水库,1698818400000,5,173.67
10000,长江,60106980,三峡水库,1698822000000,4,173.64
12400,长江,60106980,三峡水库,1698825600000,4,173.56
14800,长江,60106980,三峡水库,1698829200000,4,173.47
14800,长江,60106980,三峡水库,1698832800000,4,173.41
14900,长江,60106980,三峡水库,1698836400000,4,173.34
14800,10600,长江,60106980,三峡水库,1698840000000,4,173.32
14900,长江,60106980,三峡水库,1698843600000,4,173.29
14900,长江,60106980,三峡水库,1698847200000,4,173.27
14900,长江,60106980,三峡水库,1698850800000,5,173.28
14900,长江,60106980,三峡水库,1698854400000,6,173.28
14300,长江,60106980,三峡水库,1698858000000,5,173.31
14400,10600,长江,60106980,三峡水库,1698861600000,6,173.31
14300,长江,60106980,三峡水库,1698865200000,4,173.3
14400,长江,60106980,三峡水库,1698868800000,4,173.28
14300,长江,60106980,三峡水库,1698872400000,4,173.27
14300,长江,60106980,三峡水库,1698876000000,4,173.24
14300,长江,60106980,三峡水库,1698879600000,4,173.22
14300,10600,长江,60106980,三峡水库,1698883200000,4,173.21
14400,长江,60106980,三峡水库,1698886800000,4,173.18
13100,长江,60106980,三峡水库,1698890400000,6,173.18
10600,长江,60106980,三峡水库,1698894000000,5,173.24
9430,长江,60106980,三峡水库,1698897600000,5,173.29
9430,长江,60106980,三峡水库,1698901200000,5,173.33
9440,10500,长江,60106980,三峡水库,1698904800000,6,173.33
10000,长江,60106980,三峡水库,1698908400000,4,173.31
12400,长江,60106980,三峡水库,1698912000000,4,173.25
14800,长江,60106980,三峡水库,1698915600000,4,173.14
14900,长江,60106980,三峡水库,1698919200000,4,173.11
14900,长江,60106980,三峡水库,1698922800000,4,173.06
14900,10500,长江,60106980,三峡水库,1698926400000,4,173.03
15000,长江,60106980,三峡水库,1698930000000,4,173
14900,长江,60106980,三峡水库,1698933600000,4,172.99
14900,长江,60106980,三峡水库,1698937200000,6,172.99
14900,长江,60106980,三峡水库,1698940800000,5,173
14400,长江,60106980,三峡水库,1698944400000,5,173.03
14400,10500,长江,60106980,三峡水库,1698948000000,6,173.03
14400,长江,60106980,三峡水库,1698951600000,6,173.03
14400,长江,60106980,三峡水库,1698955200000,4,173.01
14400,长江,60106980,三峡水库,1698958800000,4,172.97
14400,长江,60106980,三峡水库,1698962400000,6,172.97
14400,长江,60106980,三峡水库,1698966000000,4,172.94
14400,11000,长江,60106980,三峡水库,1698969600000,4,172.92
14400,长江,60106980,三峡水库,1698973200000,4,172.91
13100,长江,60106980,三峡水库,1698976800000,6,172.91
10600,长江,60106980,三峡水库,1698980400000,5,172.97
9430,长江,60106980,三峡水库,1698984000000,5,173.06
9440,长江,60106980,三峡水库,1698987600000,5,173.07
9420,11000,长江,60106980,三峡水库,1698991200000,5,173.09
10000,长江,60106980,三峡水库,1698994800000,4,173.07
12600,长江,60106980,三峡水库,1698998400000,4,172.99
14800,长江,60106980,三峡水库,1699002000000,4,172.91
14900,长江,60106980,三峡水库,1699005600000,4,172.86
14900,长江,60106980,三峡水库,1699009200000,4,172.81
14900,11000,长江,60106980,三峡水库,1699012800000,4,172.8
14900,长江,60106980,三峡水库,1699016400000,4,172.74
14900,长江,60106980,三峡水库,1699020000000,5,172.76
15000,长江,60106980,三峡水库,1699023600000,4,172.75
15000,长江,60106980,三峡水库,1699027200000,4,172.74
12600,长江,60106980,三峡水库,1699030800000,5,172.83
12500,10500,长江,60106980,三峡水库,1699034400000,5,172.87
12500,长江,60106980,三峡水库,1699038000000,5,172.88
12600,长江,60106980,三峡水库,1699041600000,5,172.89
12500,长江,60106980,三峡水库,1699045200000,4,172.86
12500,长江,60106980,三峡水库,1699048800000,5,172.88
12500,长江,60106980,三峡水库,1699052400000,4,172.86
12500,10500,长江,60106980,三峡水库,1699056000000,4,172.84
12500,长江,60106980,三峡水库,1699059600000,4,172.83
11900,长江,60106980,三峡水库,1699063200000,4,172.82
9550,长江,60106980,三峡水库,1699066800000,5,172.88
9490,长江,60106980,三峡水库,1699070400000,5,172.89
9480,长江,60106980,三峡水库,1699074000000,5,172.92
9480,10500,长江,60106980,三峡水库,1699077600000,6,172.92
9460,长江,60106980,三峡水库,1699081200000,4,172.91
11900,长江,60106980,三峡水库,1699084800000,4,172.84
14400,长江,60106980,三峡水库,1699088400000,4,172.75
14400,长江,60106980,三峡水库,1699092000000,4,172.69
14400,长江,60106980,三峡水库,1699095600000,4,172.64
14400,10500,长江,60106980,三峡水库,1699099200000,4,172.62
14400,长江,60106980,三峡水库,1699102800000,6,172.62
13300,长江,60106980,三峡水库,1699106400000,5,172.64
13300,长江,60106980,三峡水库,1699110000000,6,172.64
13300,长江,60106980,三峡水库,1699113600000,5,172.66
12500,长江,60106980,三峡水库,1699117200000,5,172.7
12500,10500,长江,60106980,三峡水库,1699120800000,5,172.72
12500,长江,60106980,三峡水库,1699124400000,6,172.72
12500,长江,60106980,三峡水库,1699128000000,5,172.74
12500,长江,60106980,三峡水库,1699131600000,4,172.72
12500,长江,60106980,三峡水库,1699135200000,5,172.77
12500,长江,60106980,三峡水库,1699138800000,4,172.76
12500,11000,长江,60106980,三峡水库,1699142400000,5,172.77
12500,长江,60106980,三峡水库,1699146000000,5,172.81
11900,长江,60106980,三峡水库,1699149600000,5,172.85
9500,长江,60106980,三峡水库,1699153200000,5,172.9
9480,长江,60106980,三峡水库,1699156800000,5,172.93
9460,长江,60106980,三峡水库,1699160400000,5,172.97
9450,11500,长江,60106980,三峡水库,1699164000000,6,172.97
9460,长江,60106980,三峡水库,1699167600000,4,172.94
11800,长江,60106980,三峡水库,1699171200000,4,172.89
14300,长江,60106980,三峡水库,1699174800000,4,172.81
14400,长江,60106980,三峡水库,1699178400000,4,172.76
14400,长江,60106980,三峡水库,1699182000000,4,172.71
14400,11500,长江,60106980,三峡水库,1699185600000,4,172.68
14400,长江,60106980,三峡水库,1699189200000,6,172.68
13300,长江,60106980,三峡水库,1699192800000,5,172.7
13300,长江,60106980,三峡水库,1699196400000,6,172.7
13300,长江,60106980,三峡水库,1699200000000,5,172.72
12500,长江,60106980,三峡水库,1699203600000,5,172.75
12500,10500,长江,60106980,三峡水库,1699207200000,5,172.77
12500,长江,60106980,三峡水库,1699210800000,6,172.77
12600,长江,60106980,三峡水库,1699214400000,5,172.78
12500,长江,60106980,三峡水库,1699218000000,4,172.77
12600,长江,60106980,三峡水库,1699221600000,4,172.75
12600,长江,60106980,三峡水库,1699225200000,4,172.74
12600,10500,长江,60106980,三峡水库,1699228800000,6,172.74
12600,长江,60106980,三峡水库,1699232400000,4,172.71
11900,长江,60106980,三峡水库,1699236000000,5,172.72
9570,长江,60106980,三峡水库,1699239600000,5,172.77
9490,长江,60106980,三峡水库,1699243200000,5,172.78
9500,长江,60106980,三峡水库,1699246800000,5,172.79
9510,10000,长江,60106980,三峡水库,1699250400000,4,172.78
9470,长江,60106980,三峡水库,1699254000000,4,172.76
11900,长江,60106980,三峡水库,1699257600000,4,172.71
14400,长江,60106980,三峡水库,1699261200000,4,172.63
14400,长江,60106980,三峡水库,1699264800000,4,172.57
14400,长江,60106980,三峡水库,1699268400000,4,172.52
14400,10000,长江,60106980,三峡水库,1699272000000,6,172.52
14400,长江,60106980,三峡水库,1699275600000,4,172.51
13300,长江,60106980,三峡水库,1699279200000,5,172.54
13300,长江,60106980,三峡水库,1699282800000,4,172.53
13400,长江,60106980,三峡水库,1699286400000,5,172.54
10700,长江,60106980,三峡水库,1699290000000,5,172.62
9500,10000,长江,60106980,三峡水库,1699293600000,5,172.68
9500,长江,60106980,三峡水库,1699297200000,5,172.71
9510,长江,60106980,三峡水库,1699300800000,6,172.71
9500,长江,60106980,三峡水库,1699304400000,6,172.71
9500,长江,60106980,三峡水库,1699308000000,6,172.71
10100,长江,60106980,三峡水库,1699311600000,4,172.7
11900,10300,长江,60106980,三峡水库,1699315200000,4,172.63
11900,长江,60106980,三峡水库,1699318800000,4,172.61
11900,长江,60106980,三峡水库,1699322400000,4,172.55
9550,长江,60106980,三峡水库,1699326000000,5,172.59
9510,长江,60106980,三峡水库,1699329600000,6,172.59
9520,长江,60106980,三峡水库,1699333200000,6,172.59
9530,10300,长江,60106980,三峡水库,1699336800000,4,172.58
9510,长江,60106980,三峡水库,1699340400000,4,172.57
10500,长江,60106980,三峡水库,1699344000000,5,172.58
13100,长江,60106980,三峡水库,1699347600000,4,172.52
13200,长江,60106980,三峡水库,1699351200000,4,172.5
13200,长江,60106980,三峡水库,1699354800000,4,172.46
13200,10000,长江,60106980,三峡水库,1699358400000,4,172.44
13200,长江,60106980,三峡水库,1699362000000,4,172.43
10700,长江,60106980,三峡水库,1699365600000,5,172.49
9520,长江,60106980,三峡水库,1699369200000,5,172.56
9520,长江,60106980,三峡水库,1699372800000,5,172.6
9530,长江,60106980,三峡水库,1699376400000,6,172.6
9520,9500,长江,60106980,三峡水库,1699380000000,5,172.63
9520,长江,60106980,三峡水库,1699383600000,4,172.59
9530,长江,60106980,三峡水库,1699387200000,5,172.61
9540,长江,60106980,三峡水库,1699390800000,4,172.6
9530,长江,60106980,三峡水库,1699394400000,4,172.58
10100,长江,60106980,三峡水库,1699398000000,4,172.56
11300,9500,长江,60106980,三峡水库,1699401600000,4,172.5
11300,长江,60106980,三峡水库,1699405200000,4,172.45
11300,长江,60106980,三峡水库,1699408800000,5,172.46
9520,长江,60106980,三峡水库,1699412400000,5,172.51
9520,长江,60106980,三峡水库,1699416000000,5,172.52
9530,长江,60106980,三峡水库,1699419600000,5,172.53
9510,9500,长江,60106980,三峡水库,1699423200000,6,172.53
9500,长江,60106980,三峡水库,1699426800000,6,172.53
10100,长江,60106980,三峡水库,1699430400000,6,172.53
12500,长江,60106980,三峡水库,1699434000000,4,172.48
12600,长江,60106980,三峡水库,1699437600000,4,172.47
12600,长江,60106980,三峡水库,1699441200000,4,172.44
12600,9600,长江,60106980,三峡水库,1699444800000,6,172.44
12600,长江,60106980,三峡水库,1699448400000,6,172.44
10300,长江,60106980,三峡水库,1699452000000,5,172.48
9510,长江,60106980,三峡水库,1699455600000,5,172.52
9510,长江,60106980,三峡水库,1699459200000,5,172.58
7650,长江,60106980,三峡水库,1699462800000,5,172.6
7640,9600,长江,60106980,三峡水库,1699466400000,5,172.61
7640,长江,60106980,三峡水库,1699470000000,5,172.62
7640,长江,60106980,三峡水库,1699473600000,4,172.61
7640,长江,60106980,三峡水库,1699477200000,4,172.6
7640,长江,60106980,三峡水库,1699480800000,6,172.6
7640,长江,60106980,三峡水库,1699484400000,4,172.59
9420,9500,长江,60106980,三峡水库,1699488000000,4,172.53
9520,长江,60106980,三峡水库,1699491600000,6,172.53
9520,长江,60106980,三峡水库,1699495200000,4,172.48
9510,长江,60106980,三峡水库,1699498800000,5,172.49
