oq,rvnm,stcd,stnm,tm,wptn,z
7210,长江干流,60106980,三峡水库,1772294400000,5,165.760
7460,长江干流,60106980,三峡水库,1772298000000,6,165.760
7460,6250,长江干流,60106980,三峡水库,1772301600000,4,165.750
7460,长江干流,60106980,三峡水库,1772305200000,4,165.720
7450,长江干流,60106980,三峡水库,1772308800000,4,165.710
7440,长江干流,60106980,三峡水库,1772312400000,4,165.700
7520,长江干流,60106980,三峡水库,1772316000000,5,165.720
7780,长江干流,60106980,三峡水库,1772319600000,4,165.690
7510,长江干流,60106980,三峡水库,1772326800000,5,165.700
7190,长江干流,60106980,三峡水库,1772334000000,5,165.710
7200,长江干流,60106980,三峡水库,1772341200000,4,165.690
7370,6270,长江干流,60106980,三峡水库,1772344800000,6,165.690
7610,长江干流,60106980,三峡水库,1772348400000,4,165.650
7780,长江干流,60106980,三峡水库,1772352000000,6,165.650
7770,长江干流,60106980,三峡水库,1772355600000,4,165.630
7780,长江干流,60106980,三峡水库,1772359200000,6,165.630
7780,长江干流,60106980,三峡水库,1772362800000,6,165.630
7770,6600,长江干流,60106980,三峡水库,1772366400000,6,165.630
7780,长江干流,60106980,三峡水库,1772370000000,5,165.650
7630,长江干流,60106980,三峡水库,1772373600000,5,165.660
7520,长江干流,60106980,三峡水库,1772377200000,4,165.640
7460,长江干流,60106980,三峡水库,1772380800000,5,165.670
7450,长江干流,60106980,三峡水库,1772384400000,5,165.680
7450,6600,长江干流,60106980,三峡水库,1772388000000,4,165.670
7450,长江干流,60106980,三峡水库,1772391600000,4,165.650
7450,长江干流,60106980,三峡水库,1772395200000,4,165.640
7450,长江干流,60106980,三峡水库,1772398800000,4,165.600
7520,长江干流,60106980,三峡水库,1772402400000,4,165.580
7760,长江干流,60106980,三峡水库,1772406000000,4,165.560
7540,长江干流,60106980,三峡水库,1772413200000,6,165.540
7220,长江干流,60106980,三峡水库,1772420400000,6,165.550
7220,长江干流,60106980,三峡水库,1772424000000,6,165.550
7220,长江干流,60106980,三峡水库,1772427600000,4,165.540
7390,6600,长江干流,60106980,三峡水库,1772431200000,4,165.530
7590,长江干流,60106980,三峡水库,1772434800000,4,165.500
7800,长江干流,60106980,三峡水库,1772438400000,4,165.480
7800,长江干流,60106980,三峡水库,1772442000000,4,165.460
7800,长江干流,60106980,三峡水库,1772449200000,5,165.460
7810,6600,长江干流,60106980,三峡水库,1772452800000,6,165.460
7800,长江干流,60106980,三峡水库,1772456400000,5,165.470
7670,长江干流,60106980,三峡水库,1772460000000,5,165.490
7550,长江干流,60106980,三峡水库,1772463600000,5,165.500
7480,长江干流,60106980,三峡水库,1772467200000,5,165.530
7480,长江干流,60106980,三峡水库,1772470800000,4,165.520
7480,6800,长江干流,60106980,三峡水库,1772474400000,5,165.530
7480,长江干流,60106980,三峡水库,1772478000000,4,165.520
7490,长江干流,60106980,三峡水库,1772481600000,4,165.500
7480,长江干流,60106980,三峡水库,1772485200000,4,165.470
7550,长江干流,60106980,三峡水库,1772488800000,6,165.470
7750,长江干流,60106980,三峡水库,1772492400000,4,165.440
7300,长江干流,60106980,三峡水库,1772503200000,5,165.460
7230,长江干流,60106980,三峡水库,1772510400000,5,165.490
7210,长江干流,60106980,三峡水库,1772514000000,4,165.480
7390,7000,长江干流,60106980,三峡水库,1772517600000,5,165.490
7590,长江干流,60106980,三峡水库,1772521200000,4,165.470
7800,长江干流,60106980,三峡水库,1772524800000,5,165.490
7810,长江干流,60106980,三峡水库,1772528400000,4,165.470
7810,长江干流,60106980,三峡水库,1772532000000,5,165.480
7820,长江干流,60106980,三峡水库,1772535600000,6,165.480
7810,7000,长江干流,60106980,三峡水库,1772539200000,6,165.480
7820,长江干流,60106980,三峡水库,1772542800000,5,165.510
7670,长江干流,60106980,三峡水库,1772546400000,5,165.530
7560,长江干流,60106980,三峡水库,1772550000000,4,165.520
7500,长江干流,60106980,三峡水库,1772553600000,5,165.550
7480,长江干流,60106980,三峡水库,1772557200000,4,165.540
7490,7100,长江干流,60106980,三峡水库,1772560800000,5,165.550
7470,长江干流,60106980,三峡水库,1772564400000,4,165.540
7480,长江干流,60106980,三峡水库,1772568000000,4,165.520
7480,长江干流,60106980,三峡水库,1772571600000,4,165.510
7530,长江干流,60106980,三峡水库,1772575200000,4,165.500
7770,长江干流,60106980,三峡水库,1772578800000,4,165.480
7550,长江干流,60106980,三峡水库,1772586000000,4,165.460
7350,长江干流,60106980,三峡水库,1772593200000,5,165.480
7350,长江干流,60106980,三峡水库,1772596800000,6,165.480
7230,长江干流,60106980,三峡水库,1772600400000,5,165.490
7390,7300,长江干流,60106980,三峡水库,1772604000000,4,165.480
7590,长江干流,60106980,三峡水库,1772607600000,4,165.470
7770,长江干流,60106980,三峡水库,1772611200000,4,165.460
7770,长江干流,60106980,三峡水库,1772614800000,4,165.450
7770,长江干流,60106980,三峡水库,1772618400000,6,165.450
7770,长江干流,60106980,三峡水库,1772622000000,5,165.460
7780,长江干流,60106980,三峡水库,1772629200000,5,165.460
7610,长江干流,60106980,三峡水库,1772632800000,5,165.480
7480,长江干流,60106980,三峡水库,1772636400000,4,165.470
7460,长江干流,60106980,三峡水库,1772640000000,5,165.490
9170,长江干流,60106980,三峡水库,1772643600000,4,165.450
9170,7300,长江干流,60106980,三峡水库,1772647200000,4,165.440
9180,长江干流,60106980,三峡水库,1772650800000,4,165.410
9190,长江干流,60106980,三峡水库,1772654400000,5,165.420
9180,长江干流,60106980,三峡水库,1772658000000,4,165.400
9300,长江干流,60106980,三峡水库,1772661600000,4,165.390
9400,长江干流,60106980,三峡水库,1772665200000,4,165.370
9250,长江干流,60106980,三峡水库,1772672400000,5,165.370
8870,长江干流,60106980,三峡水库,1772683200000,5,165.380
8870,长江干流,60106980,三峡水库,1772686800000,6,165.380
9120,7300,长江干流,60106980,三峡水库,1772690400000,4,165.350
9370,长江干流,60106980,三峡水库,1772694000000,4,165.330
9570,长江干流,60106980,三峡水库,1772697600000,4,165.300
9570,长江干流,60106980,三峡水库,1772701200000,4,165.260
9590,长江干流,60106980,三峡水库,1772704800000,4,165.250
9460,长江干流,60106980,三峡水库,1772708400000,5,165.260
9450,长江干流,60106980,三峡水库,1772715600000,5,165.260
9400,长江干流,60106980,三峡水库,1772719200000,5,165.270
9230,长江干流,60106980,三峡水库,1772722800000,5,165.290
9160,长江干流,60106980,三峡水库,1772730000000,6,165.290
9170,7300,长江干流,60106980,三峡水库,1772733600000,4,165.280
9170,长江干流,60106980,三峡水库,1772737200000,4,165.270
9170,长江干流,60106980,三峡水库,1772740800000,4,165.260
9180,长江干流,60106980,三峡水库,1772744400000,4,165.230
9270,长江干流,60106980,三峡水库,1772748000000,4,165.210
9390,长江干流,60106980,三峡水库,1772751600000,4,165.170
9230,长江干流,60106980,三峡水库,1772758800000,4,165.150
8830,长江干流,60106980,三峡水库,1772766000000,6,165.140
8800,长江干流,60106980,三峡水库,1772769600000,4,165.130
8840,长江干流,60106980,三峡水库,1772773200000,4,165.110
9090,7340,长江干流,60106980,三峡水库,1772776800000,6,165.110
9350,长江干流,60106980,三峡水库,1772780400000,4,165.100
9410,长江干流,60106980,三峡水库,1772784000000,6,165.100
9410,长江干流,60106980,三峡水库,1772787600000,4,165.080
9420,长江干流,60106980,三峡水库,1772791200000,6,165.080
9420,长江干流,60106980,三峡水库,1772794800000,5,165.090
9420,长江干流,60106980,三峡水库,1772802000000,4,165.090
9340,长江干流,60106980,三峡水库,1772805600000,5,165.100
9240,长江干流,60106980,三峡水库,1772809200000,4,165.080
8880,长江干流,60106980,三峡水库,1772812800000,5,165.110
8820,长江干流,60106980,三峡水库,1772816400000,4,165.100
8820,7400,长江干流,60106980,三峡水库,1772820000000,6,165.100
8810,长江干流,60106980,三峡水库,1772823600000,6,165.100
8810,长江干流,60106980,三峡水库,1772827200000,4,165.090
8810,长江干流,60106980,三峡水库,1772830800000,4,165.070
8900,长江干流,60106980,三峡水库,1772834400000,4,165.060
9030,长江干流,60106980,三峡水库,1772838000000,4,165.020
8900,长江干流,60106980,三峡水库,1772845200000,4,164.980
8570,长江干流,60106980,三峡水库,1772852400000,5,164.990
8570,长江干流,60106980,三峡水库,1772856000000,6,164.990
8580,长江干流,60106980,三峡水库,1772859600000,5,165.000
8750,7400,长江干流,60106980,三峡水库,1772863200000,5,165.010
9010,长江干流,60106980,三峡水库,1772866800000,6,165.010
9160,长江干流,60106980,三峡水库,1772870400000,4,165.000
9160,长江干流,60106980,三峡水库,1772874000000,4,164.980
9160,长江干流,60106980,三峡水库,1772877600000,4,164.970
9170,长江干流,60106980,三峡水库,1772881200000,4,164.940
9150,7400,长江干流,60106980,三峡水库,1772884800000,6,164.940
9170,长江干流,60106980,三峡水库,1772888400000,4,164.930
9050,长江干流,60106980,三峡水库,1772892000000,5,164.940
8920,长江干流,60106980,三峡水库,1772895600000,6,164.940
8840,长江干流,60106980,三峡水库,1772899200000,6,164.940
8830,长江干流,60106980,三峡水库,1772902800000,5,164.970
8830,7300,长江干流,60106980,三峡水库,1772906400000,4,164.950
8840,长江干流,60106980,三峡水库,1772910000000,6,164.950
8820,长江干流,60106980,三峡水库,1772913600000,6,164.950
8830,长江干流,60106980,三峡水库,1772917200000,4,164.930
8880,长江干流,60106980,三峡水库,1772920800000,4,164.910
9000,长江干流,60106980,三峡水库,1772924400000,4,164.900
