oq,rvnm,stcd,stnm,tm,wptn,z
14000,长江干流,60106980,三峡水库,1785513600000,5,150.660
16600,长江干流,60106980,三峡水库,1785517200000,4,150.630
16600,14800,长江干流,60106980,三峡水库,1785520800000,5,150.690
16700,长江干流,60106980,三峡水库,1785528000000,6,150.650
16700,长江干流,60106980,三峡水库,1785531600000,5,150.680
16700,长江干流,60106980,三峡水库,1785535200000,4,150.640
16700,长江干流,60106980,三峡水库,1785538800000,5,150.650
16700,17800,长江干流,60106980,三峡水库,1785542400000,4,150.610
16700,长江干流,60106980,三峡水库,1785556800000,4,150.590
16600,19000,长江干流,60106980,三峡水库,1785564000000,6,150.590
22200,长江干流,60106980,三峡水库,1785571200000,4,150.360
25200,长江干流,60106980,三峡水库,1785578400000,4,150.030
25300,长江干流,60106980,三峡水库,1785582000000,4,149.920
25300,20000,长江干流,60106980,三峡水库,1785585600000,4,149.820
25500,长江干流,60106980,三峡水库,1785589200000,4,149.760
20500,长江干流,60106980,三峡水库,1785596400000,5,149.830
18600,长江干流,60106980,三峡水库,1785600000000,5,149.930
16800,长江干流,60106980,三峡水库,1785603600000,5,150.060
16800,20000,长江干流,60106980,三峡水库,1785607200000,5,150.120
16800,长江干流,60106980,三峡水库,1785610800000,5,150.180
16800,长江干流,60106980,三峡水库,1785614400000,5,150.210
16800,长江干流,60106980,三峡水库,1785618000000,5,150.230
16800,长江干流,60106980,三峡水库,1785621600000,5,150.260
16700,长江干流,60106980,三峡水库,1785625200000,6,150.260
16700,22000,长江干流,60106980,三峡水库,1785628800000,5,150.270
16700,长江干流,60106980,三峡水库,1785643200000,5,150.360
16500,23000,长江干流,60106980,三峡水库,1785650400000,5,150.400
24900,长江干流,60106980,三峡水库,1785661200000,4,150.090
25100,长江干流,60106980,三峡水库,1785664800000,4,150.000
25100,长江干流,60106980,三峡水库,1785668400000,4,149.930
25200,25000,长江干流,60106980,三峡水库,1785672000000,4,149.890
23800,长江干流,60106980,三峡水库,1785679200000,4,149.830
20300,长江干流,60106980,三峡水库,1785682800000,5,149.960
18500,长江干流,60106980,三峡水库,1785686400000,5,150.120
16800,长江干流,60106980,三峡水库,1785690000000,5,150.310
16700,25000,长江干流,60106980,三峡水库,1785693600000,5,150.400
16700,长江干流,60106980,三峡水库,1785697200000,5,150.500
16700,长江干流,60106980,三峡水库,1785700800000,5,150.570
16700,长江干流,60106980,三峡水库,1785704400000,5,150.630
16700,长江干流,60106980,三峡水库,1785708000000,5,150.720
16700,长江干流,60106980,三峡水库,1785711600000,5,150.760
16700,27000,长江干流,60106980,三峡水库,1785715200000,5,150.830
16400,长江干流,60106980,三峡水库,1785729600000,5,151.080
18500,长江干流,60106980,三峡水库,1785740400000,6,151.230
27400,长江干流,60106980,三峡水库,1785754800000,4,150.830
26800,长江干流,60106980,三峡水库,1785762000000,4,150.760
20000,长江干流,60106980,三峡水库,1785769200000,5,151.060
17100,长江干流,60106980,三峡水库,1785776400000,5,151.460
17000,长江干流,60106980,三峡水库,1785783600000,5,151.760
17000,长江干流,60106980,三峡水库,1785787200000,5,151.900
17000,长江干流,60106980,三峡水库,1785790800000,5,152.020
16900,长江干流,60106980,三峡水库,1785794400000,5,152.120
16800,长江干流,60106980,三峡水库,1785812400000,5,152.730
16800,长江干流,60106980,三峡水库,1785819600000,5,152.990
21200,长江干流,60106980,三峡水库,1785830400000,6,153.190
26300,长江干流,60106980,三峡水库,1785841200000,4,153.070
