q,rvnm,stcd,stnm,tm,wptn,z
8210,洞庭湖,61512000,城陵矶(七),1682870400000,5,22.670
8240,洞庭湖,61512000,城陵矶(七),1682874000000,5,22.680
8240,洞庭湖,61512000,城陵矶(七),1682877600000,6,22.680
8260,洞庭湖,61512000,城陵矶(七),1682881200000,5,22.690
8290,洞庭湖,61512000,城陵矶(七),1682884800000,5,22.700
8290,洞庭湖,61512000,城陵矶(七),1682888400000,6,22.700
8310,洞庭湖,61512000,城陵矶(七),1682892000000,5,22.710
8340,洞庭湖,61512000,城陵矶(七),1682895600000,5,22.720
8340,洞庭湖,61512000,城陵矶(七),1682899200000,6,22.720
8360,洞庭湖,61512000,城陵矶(七),1682902800000,5,22.730
8360,洞庭湖,61512000,城陵矶(七),1682906400000,6,22.730
8390,洞庭湖,61512000,城陵矶(七),1682910000000,5,22.740
8390,洞庭湖,61512000,城陵矶(七),1682913600000,6,22.740
8410,洞庭湖,61512000,城陵矶(七),1682917200000,5,22.750
8410,洞庭湖,61512000,城陵矶(七),1682920800000,6,22.750
8440,洞庭湖,61512000,城陵矶(七),1682924400000,5,22.760
8460,洞庭湖,61512000,城陵矶(七),1682928000000,5,22.770
8460,洞庭湖,61512000,城陵矶(七),1682931600000,6,22.770
8460,洞庭湖,61512000,城陵矶(七),1682935200000,6,22.770
8490,洞庭湖,61512000,城陵矶(七),1682938800000,5,22.780
8510,洞庭湖,61512000,城陵矶(七),1682942400000,5,22.790
8310,洞庭湖,61512000,城陵矶(七),1682946000000,6,22.790
8310,洞庭湖,61512000,城陵矶(七),1682949600000,6,22.790
8320,洞庭湖,61512000,城陵矶(七),1682953200000,5,22.800
8320,洞庭湖,61512000,城陵矶(七),1682956800000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682960400000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682964000000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682967600000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682971200000,6,22.800
8340,洞庭湖,61512000,城陵矶(七),1682974800000,5,22.810
8320,洞庭湖,61512000,城陵矶(七),1682978400000,4,22.800
8320,洞庭湖,61512000,城陵矶(七),1682982000000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682985600000,6,22.800
8320,洞庭湖,61512000,城陵矶(七),1682989200000,6,22.800
8310,洞庭湖,61512000,城陵矶(七),1682992800000,4,22.790
8310,洞庭湖,61512000,城陵矶(七),1682996400000,6,22.790
8310,洞庭湖,61512000,城陵矶(七),1683000000000,6,22.790
8310,洞庭湖,61512000,城陵矶(七),1683003600000,6,22.790
8310,洞庭湖,61512000,城陵矶(七),1683007200000,6,22.790
8300,洞庭湖,61512000,城陵矶(七),1683010800000,4,22.780
8300,洞庭湖,61512000,城陵矶(七),1683014400000,6,22.780
8280,洞庭湖,61512000,城陵矶(七),1683018000000,4,22.770
8280,洞庭湖,61512000,城陵矶(七),1683021600000,6,22.770
8280,洞庭湖,61512000,城陵矶(七),1683025200000,6,22.770
8270,洞庭湖,61512000,城陵矶(七),1683028800000,4,22.760
8250,洞庭湖,61512000,城陵矶(七),1683032400000,4,22.750
8250,洞庭湖,61512000,城陵矶(七),1683036000000,6,22.750
8240,洞庭湖,61512000,城陵矶(七),1683039600000,4,22.740
8240,洞庭湖,61512000,城陵矶(七),1683043200000,6,22.740
8210,洞庭湖,61512000,城陵矶(七),1683046800000,4,22.720
8210,洞庭湖,61512000,城陵矶(七),1683050400000,6,22.720
8200,洞庭湖,61512000,城陵矶(七),1683054000000,4,22.710
8190,洞庭湖,61512000,城陵矶(七),1683057600000,4,22.700
8170,洞庭湖,61512000,城陵矶(七),1683061200000,4,22.690
8140,洞庭湖,61512000,城陵矶(七),1683064800000,4,22.670
8140,洞庭湖,61512000,城陵矶(七),1683068400000,6,22.670
8130,洞庭湖,61512000,城陵矶(七),1683072000000,4,22.660
8120,洞庭湖,61512000,城陵矶(七),1683075600000,4,22.650
8100,洞庭湖,61512000,城陵矶(七),1683079200000,4,22.640
8090,洞庭湖,61512000,城陵矶(七),1683082800000,4,22.630
8080,洞庭湖,61512000,城陵矶(七),1683086400000,4,22.620
8060,洞庭湖,61512000,城陵矶(七),1683090000000,4,22.610
8050,洞庭湖,61512000,城陵矶(七),1683093600000,4,22.600
8030,洞庭湖,61512000,城陵矶(七),1683097200000,4,22.590
7370,洞庭湖,61512000,城陵矶(七),1683100800000,4,22.580
7350,洞庭湖,61512000,城陵矶(七),1683104400000,4,22.560
7350,洞庭湖,61512000,城陵矶(七),1683108000000,6,22.560
7320,洞庭湖,61512000,城陵矶(七),1683115200000,4,22.530
7300,洞庭湖,61512000,城陵矶(七),1683118800000,4,22.510
7300,洞庭湖,61512000,城陵矶(七),1683122400000,4,22.500
7290,洞庭湖,61512000,城陵矶(七),1683126000000,4,22.490
7270,洞庭湖,61512000,城陵矶(七),1683129600000,4,22.470
7260,洞庭湖,61512000,城陵矶(七),1683133200000,4,22.460
7250,洞庭湖,61512000,城陵矶(七),1683136800000,4,22.450
7230,洞庭湖,61512000,城陵矶(七),1683140400000,4,22.430
7220,洞庭湖,61512000,城陵矶(七),1683144000000,4,22.420
7200,洞庭湖,61512000,城陵矶(七),1683147600000,4,22.400
7190,洞庭湖,61512000,城陵矶(七),1683151200000,4,22.390
7180,洞庭湖,61512000,城陵矶(七),1683154800000,4,22.380
7170,洞庭湖,61512000,城陵矶(七),1683158400000,4,22.370
7160,洞庭湖,61512000,城陵矶(七),1683162000000,4,22.360
7150,洞庭湖,61512000,城陵矶(七),1683165600000,4,22.350
7140,洞庭湖,61512000,城陵矶(七),1683169200000,4,22.340
7130,洞庭湖,61512000,城陵矶(七),1683172800000,4,22.330
7130,洞庭湖,61512000,城陵矶(七),1683176400000,4,22.320
7120,洞庭湖,61512000,城陵矶(七),1683180000000,4,22.310
7120,洞庭湖,61512000,城陵矶(七),1683183600000,6,22.310
7100,洞庭湖,61512000,城陵矶(七),1683187200000,4,22.290
7110,洞庭湖,61512000,城陵矶(七),1683190800000,5,22.300
7120,洞庭湖,61512000,城陵矶(七),1683194400000,5,22.310
7100,洞庭湖,61512000,城陵矶(七),1683198000000,4,22.290
7110,洞庭湖,61512000,城陵矶(七),1683201600000,5,22.300
7080,洞庭湖,61512000,城陵矶(七),1683205200000,4,22.270
7080,洞庭湖,61512000,城陵矶(七),1683208800000,6,22.270
7070,洞庭湖,61512000,城陵矶(七),1683212400000,4,22.260
7060,洞庭湖,61512000,城陵矶(七),1683216000000,4,22.250
7060,洞庭湖,61512000,城陵矶(七),1683219600000,6,22.250
7050,洞庭湖,61512000,城陵矶(七),1683223200000,4,22.240
7040,洞庭湖,61512000,城陵矶(七),1683226800000,4,22.230
7040,洞庭湖,61512000,城陵矶(七),1683230400000,6,22.230
7030,洞庭湖,61512000,城陵矶(七),1683234000000,4,22.220
7030,洞庭湖,61512000,城陵矶(七),1683237600000,6,22.220
7030,洞庭湖,61512000,城陵矶(七),1683241200000,6,22.220
7030,洞庭湖,61512000,城陵矶(七),1683244800000,6,22.220
6410,洞庭湖,61512000,城陵矶(七),1683249900000,6,22.220
7030,洞庭湖,61512000,城陵矶(七),1683252000000,6,22.220
7020,洞庭湖,61512000,城陵矶(七),1683255600000,4,22.210
7010,洞庭湖,61512000,城陵矶(七),1683259200000,4,22.200
7020,洞庭湖,61512000,城陵矶(七),1683262800000,5,22.210
7020,洞庭湖,61512000,城陵矶(七),1683266400000,6,22.210
7010,洞庭湖,61512000,城陵矶(七),1683270000000,4,22.200
6380,洞庭湖,61512000,城陵矶(七),1683273600000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683277200000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683280800000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683284400000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683288000000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683291600000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683295200000,6,22.200
6380,洞庭湖,61512000,城陵矶(七),1683298800000,6,22.200
6400,洞庭湖,61512000,城陵矶(七),1683302400000,5,22.210
6400,洞庭湖,61512000,城陵矶(七),1683306000000,6,22.210
6400,洞庭湖,61512000,城陵矶(七),1683309600000,6,22.210
6400,洞庭湖,61512000,城陵矶(七),1683313200000,6,22.210
6410,洞庭湖,61512000,城陵矶(七),1683316800000,5,22.220
6430,洞庭湖,61512000,城陵矶(七),1683320400000,5,22.230
6440,洞庭湖,61512000,城陵矶(七),1683324000000,5,22.240
6460,洞庭湖,61512000,城陵矶(七),1683327600000,5,22.250
6470,洞庭湖,61512000,城陵矶(七),1683331200000,5,22.260
6500,洞庭湖,61512000,城陵矶(七),1683334800000,5,22.280
6870,洞庭湖,61512000,城陵矶(七),1683338400000,5,22.290
6890,洞庭湖,61512000,城陵矶(七),1683342000000,6,22.290
6920,洞庭湖,61512000,城陵矶(七),1683345600000,5,22.300
6940,洞庭湖,61512000,城陵矶(七),1683349200000,5,22.310
6970,洞庭湖,61512000,城陵矶(七),1683352800000,5,22.320
7030,洞庭湖,61512000,城陵矶(七),1683356400000,5,22.340
7080,洞庭湖,61512000,城陵矶(七),1683360000000,5,22.360
7110,洞庭湖,61512000,城陵矶(七),1683363600000,5,22.370
7160,洞庭湖,61512000,城陵矶(七),1683367200000,5,22.390
7220,洞庭湖,61512000,城陵矶(七),1683370800000,5,22.410
7220,洞庭湖,61512000,城陵矶(七),1683374400000,6,22.410
7270,洞庭湖,61512000,城陵矶(七),1683378000000,5,22.430
7330,洞庭湖,61512000,城陵矶(七),1683381600000,5,22.450
7360,洞庭湖,61512000,城陵矶(七),1683385200000,5,22.460
7530,洞庭湖,61512000,城陵矶(七),1683396000000,5,22.520
7560,洞庭湖,61512000,城陵矶(七),1683399600000,5,22.530
7660,洞庭湖,61512000,城陵矶(七),1683403200000,5,22.560
7690,洞庭湖,61512000,城陵矶(七),1683406800000,5,22.570
7750,洞庭湖,61512000,城陵矶(七),1683410400000,5,22.590
7810,洞庭湖,61512000,城陵矶(七),1683414000000,5,22.610
7870,洞庭湖,61512000,城陵矶(七),1683417600000,5,22.630
7930,洞庭湖,61512000,城陵矶(七),1683421200000,5,22.650
7990,洞庭湖,61512000,城陵矶(七),1683424800000,5,22.670
8090,洞庭湖,61512000,城陵矶(七),1683428400000,5,22.700
8120,洞庭湖,61512000,城陵矶(七),1683432000000,5,22.710
8210,洞庭湖,61512000,城陵矶(七),1683435600000,5,22.740
8270,洞庭湖,61512000,城陵矶(七),1683439200000,5,22.760
8360,洞庭湖,61512000,城陵矶(七),1683442800000,5,22.790
7950,洞庭湖,61512000,城陵矶(七),1683443520000,6,22.790
7990,洞庭湖,61512000,城陵矶(七),1683446400000,5,22.810
8050,洞庭湖,61512000,城陵矶(七),1683450000000,5,22.840
8080,洞庭湖,61512000,城陵矶(七),1683453600000,5,22.860
8120,洞庭湖,61512000,城陵矶(七),1683457200000,5,22.880
8180,洞庭湖,61512000,城陵矶(七),1683460800000,5,22.910
8220,洞庭湖,61512000,城陵矶(七),1683464400000,5,22.930
8290,洞庭湖,61512000,城陵矶(七),1683468000000,5,22.960
8330,洞庭湖,61512000,城陵矶(七),1683471600000,5,22.980
8380,洞庭湖,61512000,城陵矶(七),1683475200000,5,23.000
8450,洞庭湖,61512000,城陵矶(七),1683478800000,5,23.030
8500,洞庭湖,61512000,城陵矶(七),1683482400000,5,23.050
8560,洞庭湖,61512000,城陵矶(七),1683486000000,5,23.080
8610,洞庭湖,61512000,城陵矶(七),1683489600000,5,23.100
8680,洞庭湖,61512000,城陵矶(七),1683493200000,5,23.130
8720,洞庭湖,61512000,城陵矶(七),1683496800000,5,23.150
8750,洞庭湖,61512000,城陵矶(七),1683500400000,5,23.160
8820,洞庭湖,61512000,城陵矶(七),1683504000000,5,23.190
8840,洞庭湖,61512000,城陵矶(七),1683507600000,5,23.200
8890,洞庭湖,61512000,城陵矶(七),1683511200000,5,23.220
8930,洞庭湖,61512000,城陵矶(七),1683514800000,5,23.240
8980,洞庭湖,61512000,城陵矶(七),1683518400000,5,23.260
9020,洞庭湖,61512000,城陵矶(七),1683522000000,5,23.280
9070,洞庭湖,61512000,城陵矶(七),1683525600000,5,23.300
9110,洞庭湖,61512000,城陵矶(七),1683529200000,5,23.320
9140,洞庭湖,61512000,城陵矶(七),1683532800000,5,23.330
9180,洞庭湖,61512000,城陵矶(七),1683536400000,5,23.350
9210,洞庭湖,61512000,城陵矶(七),1683540000000,5,23.360
9230,洞庭湖,61512000,城陵矶(七),1683543600000,5,23.370
9280,洞庭湖,61512000,城陵矶(七),1683547200000,5,23.390
8840,洞庭湖,61512000,城陵矶(七),1683550800000,5,23.400
8860,洞庭湖,61512000,城陵矶(七),1683554400000,5,23.410
8950,洞庭湖,61512000,城陵矶(七),1683568800000,5,23.460
9040,洞庭湖,61512000,城陵矶(七),1683586800000,5,23.510
9050,洞庭湖,61512000,城陵矶(七),1683590400000,5,23.520
9070,洞庭湖,61512000,城陵矶(七),1683594000000,5,23.530
9090,洞庭湖,61512000,城陵矶(七),1683597600000,5,23.540
7780,洞庭湖,61512000,城陵矶(七),1683598560000,5,23.540
7760,洞庭湖,61512000,城陵矶(七),1683601200000,5,23.550
7750,洞庭湖,61512000,城陵矶(七),1683604800000,5,23.560
7740,洞庭湖,61512000,城陵矶(七),1683608400000,5,23.570
7730,洞庭湖,61512000,城陵矶(七),1683612000000,5,23.580
7720,洞庭湖,61512000,城陵矶(七),1683615600000,5,23.590
7700,洞庭湖,61512000,城陵矶(七),1683619200000,5,23.600
7700,洞庭湖,61512000,城陵矶(七),1683622800000,6,23.600
7690,洞庭湖,61512000,城陵矶(七),1683626400000,5,23.610
7680,洞庭湖,61512000,城陵矶(七),1683630000000,5,23.620
7660,洞庭湖,61512000,城陵矶(七),1683637200000,5,23.640
7660,洞庭湖,61512000,城陵矶(七),1683640800000,6,23.640
7640,洞庭湖,61512000,城陵矶(七),1683644400000,5,23.650
7630,洞庭湖,61512000,城陵矶(七),1683648000000,5,23.660
7630,洞庭湖,61512000,城陵矶(七),1683651600000,6,23.660
7620,洞庭湖,61512000,城陵矶(七),1683655200000,5,23.670
7620,洞庭湖,61512000,城陵矶(七),1683658800000,6,23.670
7610,洞庭湖,61512000,城陵矶(七),1683662400000,5,23.680
7590,洞庭湖,61512000,城陵矶(七),1683666000000,5,23.690
7590,洞庭湖,61512000,城陵矶(七),1683669600000,6,23.690
7580,洞庭湖,61512000,城陵矶(七),1683673200000,5,23.700
7570,洞庭湖,61512000,城陵矶(七),1683676800000,5,23.710
7570,洞庭湖,61512000,城陵矶(七),1683680400000,6,23.710
7550,洞庭湖,61512000,城陵矶(七),1683687600000,5,23.730
7530,洞庭湖,61512000,城陵矶(七),1683691200000,5,23.740
7520,洞庭湖,61512000,城陵矶(七),1683694800000,5,23.750
7520,洞庭湖,61512000,城陵矶(七),1683698400000,6,23.750
7510,洞庭湖,61512000,城陵矶(七),1683702000000,5,23.760
7510,洞庭湖,61512000,城陵矶(七),1683705600000,6,23.760
7500,洞庭湖,61512000,城陵矶(七),1683709200000,5,23.770
7480,洞庭湖,61512000,城陵矶(七),1683712800000,5,23.780
7470,洞庭湖,61512000,城陵矶(七),1683716400000,5,23.790
7470,洞庭湖,61512000,城陵矶(七),1683720000000,6,23.790
7460,洞庭湖,61512000,城陵矶(七),1683723600000,5,23.800
7450,洞庭湖,61512000,城陵矶(七),1683727200000,5,23.810
7450,洞庭湖,61512000,城陵矶(七),1683730800000,6,23.810
7440,洞庭湖,61512000,城陵矶(七),1683734400000,5,23.820
7420,洞庭湖,61512000,城陵矶(七),1683738000000,5,23.830
7420,洞庭湖,61512000,城陵矶(七),1683741600000,6,23.830
7410,洞庭湖,61512000,城陵矶(七),1683745200000,5,23.840
7380,洞庭湖,61512000,城陵矶(七),1683759600000,5,23.860
7380,洞庭湖,61512000,城陵矶(七),1683763200000,6,23.860
7380,洞庭湖,61512000,城陵矶(七),1683766800000,6,23.860
7370,洞庭湖,61512000,城陵矶(七),1683770400000,5,23.870
7350,洞庭湖,61512000,城陵矶(七),1683777600000,5,23.880
7340,洞庭湖,61512000,城陵矶(七),1683781200000,5,23.890
7340,洞庭湖,61512000,城陵矶(七),1683784800000,6,23.890
7320,洞庭湖,61512000,城陵矶(七),1683788400000,5,23.900
7890,洞庭湖,61512000,城陵矶(七),1683792000000,6,23.900
7890,洞庭湖,61512000,城陵矶(七),1683795600000,5,23.910
7890,洞庭湖,61512000,城陵矶(七),1683799200000,6,23.910
7900,洞庭湖,61512000,城陵矶(七),1683802800000,5,23.920
7900,洞庭湖,61512000,城陵矶(七),1683806400000,6,23.920
7900,洞庭湖,61512000,城陵矶(七),1683810000000,5,23.930
7900,洞庭湖,61512000,城陵矶(七),1683813600000,6,23.930
7900,洞庭湖,61512000,城陵矶(七),1683817200000,6,23.930
