q,rvnm,stcd,stnm,tm,wptn,z
25100,长江干流,60113400,九江,1761926400000,4,13.940
25200,长江干流,60113400,九江,1761930000000,4,13.920
25200,长江干流,60113400,九江,1761933600000,4,13.910
25000,长江干流,60113400,九江,1761937200000,4,13.900
25000,长江干流,60113400,九江,1761940800000,6,13.900
25000,长江干流,60113400,九江,1761944400000,4,13.890
24900,长江干流,60113400,九江,1761948000000,4,13.880
25000,长江干流,60113400,九江,1761951600000,4,13.870
24900,长江干流,60113400,九江,1761955200000,6,13.870
24900,长江干流,60113400,九江,1761962400000,6,13.860
24900,长江干流,60113400,九江,1761966000000,6,13.860
24700,长江干流,60113400,九江,1761969600000,4,13.850
24900,长江干流,60113400,九江,1761973200000,4,13.830
24700,长江干流,60113400,九江,1761976800000,6,13.830
24600,长江干流,60113400,九江,1761980400000,4,13.820
24700,长江干流,60113400,九江,1761984000000,6,13.820
24700,长江干流,60113400,九江,1761987600000,4,13.810
24700,长江干流,60113400,九江,1761991200000,4,13.800
24600,长江干流,60113400,九江,1761994800000,4,13.790
24700,长江干流,60113400,九江,1761998400000,6,13.790
24800,长江干流,60113400,九江,1762002000000,4,13.780
长江干流,60113400,九江,1762005600000,4,13.770
24600,长江干流,60113400,九江,1762009200000,4,13.760
24600,长江干流,60113400,九江,1762012800000,4,13.750
24600,长江干流,60113400,九江,1762016400000,6,13.750
24500,长江干流,60113400,九江,1762020000000,4,13.740
24500,长江干流,60113400,九江,1762023600000,4,13.720
24500,长江干流,60113400,九江,1762027200000,6,13.720
24600,长江干流,60113400,九江,1762030800000,4,13.710
24600,长江干流,60113400,九江,1762034400000,4,13.700
24700,长江干流,60113400,九江,1762038000000,4,13.690
24600,长江干流,60113400,九江,1762041600000,4,13.680
24500,长江干流,60113400,九江,1762048800000,4,13.660
24500,长江干流,60113400,九江,1762052400000,6,13.660
24400,长江干流,60113400,九江,1762056000000,6,13.660
24400,长江干流,60113400,九江,1762059600000,4,13.650
24400,长江干流,60113400,九江,1762063200000,4,13.640
24500,长江干流,60113400,九江,1762066800000,4,13.630
24400,长江干流,60113400,九江,1762070400000,6,13.630
24400,长江干流,60113400,九江,1762074000000,4,13.610
24500,长江干流,60113400,九江,1762077600000,6,13.610
24300,长江干流,60113400,九江,1762081200000,4,13.590
24400,长江干流,60113400,九江,1762084800000,6,13.590
24300,长江干流,60113400,九江,1762088400000,4,13.580
24400,长江干流,60113400,九江,1762092000000,6,13.580
24200,长江干流,60113400,九江,1762095600000,4,13.560
24400,长江干流,60113400,九江,1762099200000,4,13.550
24500,长江干流,60113400,九江,1762102800000,6,13.550
24400,长江干流,60113400,九江,1762106400000,4,13.540
24400,长江干流,60113400,九江,1762110000000,4,13.530
24400,长江干流,60113400,九江,1762113600000,4,13.520
24300,长江干流,60113400,九江,1762117200000,4,13.510
24300,长江干流,60113400,九江,1762120800000,4,13.500
24400,长江干流,60113400,九江,1762124400000,6,13.500
24200,长江干流,60113400,九江,1762129680000,13.490
24100,长江干流,60113400,九江,1762135200000,6,13.480
24100,长江干流,60113400,九江,1762138800000,4,13.470
23900,长江干流,60113400,九江,1762142400000,4,13.460
23900,长江干流,60113400,九江,1762146000000,4,13.450
23900,长江干流,60113400,九江,1762149600000,6,13.450
23700,长江干流,60113400,九江,1762153200000,4,13.440
23800,长江干流,60113400,九江,1762156800000,4,13.430
23700,长江干流,60113400,九江,1762160400000,6,13.430
23800,长江干流,60113400,九江,1762164000000,6,13.430
23700,长江干流,60113400,九江,1762167600000,4,13.420
23600,长江干流,60113400,九江,1762171200000,6,13.420
23600,长江干流,60113400,九江,1762174800000,6,13.420
23600,长江干流,60113400,九江,1762178400000,4,13.400
23600,长江干流,60113400,九江,1762182000000,4,13.390
23600,长江干流,60113400,九江,1762189200000,4,13.380
23700,长江干流,60113400,九江,1762192800000,6,13.380
23500,长江干流,60113400,九江,1762196400000,4,13.360
23600,长江干流,60113400,九江,1762200000000,4,13.350
23600,长江干流,60113400,九江,1762203600000,6,13.350
23500,长江干流,60113400,九江,1762207200000,4,13.340
23500,长江干流,60113400,九江,1762210800000,6,13.340
23600,长江干流,60113400,九江,1762214400000,4,13.330
23500,长江干流,60113400,九江,1762221600000,4,13.310
23500,长江干流,60113400,九江,1762225200000,6,13.310
23500,长江干流,60113400,九江,1762228800000,4,13.300
23400,长江干流,60113400,九江,1762232400000,4,13.290
23200,长江干流,60113400,九江,1762236000000,4,13.280
23300,长江干流,60113400,九江,1762239600000,4,13.270
23500,长江干流,60113400,九江,1762243200000,6,13.270
23300,长江干流,60113400,九江,1762246800000,4,13.260
23300,长江干流,60113400,九江,1762250400000,6,13.260
23400,长江干流,60113400,九江,1762254000000,4,13.240
23300,长江干流,60113400,九江,1762257600000,6,13.240
23300,长江干流,60113400,九江,1762261200000,4,13.230
23300,长江干流,60113400,九江,1762264800000,6,13.230
23300,长江干流,60113400,九江,1762268400000,4,13.220
23200,长江干流,60113400,九江,1762272000000,4,13.210
23200,长江干流,60113400,九江,1762275600000,6,13.210
23200,长江干流,60113400,九江,1762279200000,4,13.190
23100,长江干流,60113400,九江,1762282800000,4,13.180
23200,长江干流,60113400,九江,1762286400000,6,13.180
23100,长江干流,60113400,九江,1762290000000,4,13.170
23200,长江干流,60113400,九江,1762293600000,4,13.160
23100,长江干流,60113400,九江,1762297200000,4,13.150
23100,长江干流,60113400,九江,1762300800000,6,13.150
23000,长江干流,60113400,九江,1762308000000,4,13.130
22900,长江干流,60113400,九江,1762311600000,6,13.130
23000,长江干流,60113400,九江,1762315200000,4,13.120
22800,长江干流,60113400,九江,1762318800000,4,13.110
22900,长江干流,60113400,九江,1762322400000,6,13.110
