q,rvnm,stcd,stnm,tm,wptn,z
545,乌江,60803000,武隆,1727712000000,4,169.630
529,乌江,60803000,武隆,1727715600000,4,169.580
722,乌江,60803000,武隆,1727719200000,5,170.210
954,乌江,60803000,武隆,1727722800000,5,170.950
1030,乌江,60803000,武隆,1727726400000,5,171.200
995,乌江,60803000,武隆,1727730000000,4,171.080
791,乌江,60803000,武隆,1727733600000,4,170.430
475,乌江,60803000,武隆,1727740800000,4,169.370
457,乌江,60803000,武隆,1727748000000,4,169.280
457,乌江,60803000,武隆,1727751600000,6,169.280
439,乌江,60803000,武隆,1727755200000,4,169.190
421,乌江,60803000,武隆,1727758800000,4,169.100
407,乌江,60803000,武隆,1727762400000,4,169.030
403,乌江,60803000,武隆,1727766000000,4,169.010
399,乌江,60803000,武隆,1727769600000,4,168.990
399,乌江,60803000,武隆,1727773200000,6,168.990
403,乌江,60803000,武隆,1727776800000,5,169.010
437,乌江,60803000,武隆,1727780400000,5,169.180
535,乌江,60803000,武隆,1727784000000,5,169.600
593,乌江,60803000,武隆,1727787600000,5,169.790
499,乌江,60803000,武隆,1727791200000,4,169.480
443,乌江,60803000,武隆,1727794800000,4,169.210
415,乌江,60803000,武隆,1727798400000,4,169.070
405,乌江,60803000,武隆,1727802000000,4,169.020
409,乌江,60803000,武隆,1727805600000,5,169.040
409,乌江,60803000,武隆,1727809200000,6,169.040
403,乌江,60803000,武隆,1727812800000,4,169.010
401,乌江,60803000,武隆,1727816400000,4,169.000
399,乌江,60803000,武隆,1727820000000,4,168.990
399,乌江,60803000,武隆,1727823600000,6,168.990
395,乌江,60803000,武隆,1727827200000,4,168.970
393,乌江,60803000,武隆,1727830800000,4,168.960
399,乌江,60803000,武隆,1727838000000,5,168.990
401,乌江,60803000,武隆,1727841600000,5,169.000
425,乌江,60803000,武隆,1727845200000,5,169.120
441,乌江,60803000,武隆,1727848800000,5,169.200
423,乌江,60803000,武隆,1727852400000,4,169.110
403,乌江,60803000,武隆,1727856000000,4,169.010
399,乌江,60803000,武隆,1727859600000,4,168.990
423,乌江,60803000,武隆,1727863200000,5,169.110
473,乌江,60803000,武隆,1727866800000,5,169.360
502,乌江,60803000,武隆,1727870400000,5,169.490
477,乌江,60803000,武隆,1727874000000,4,169.380
445,乌江,60803000,武隆,1727877600000,4,169.220
419,乌江,60803000,武隆,1727881200000,4,169.090
405,乌江,60803000,武隆,1727884800000,4,169.020
397,乌江,60803000,武隆,1727888400000,4,168.980
389,乌江,60803000,武隆,1727892000000,4,168.940
389,乌江,60803000,武隆,1727895600000,6,168.940
387,乌江,60803000,武隆,1727899200000,4,168.930
387,乌江,60803000,武隆,1727902800000,6,168.930
