oq,rvnm,stcd,stnm,tm,wptn,z
9530,长江干流,60106980,三峡水库,1727708400000,5,162.550
7510,长江干流,60106980,三峡水库,1727712000000,5,162.650
7300,长江干流,60106980,三峡水库,1727715600000,5,162.690
7310,11400,长江干流,60106980,三峡水库,1727719200000,5,162.710
7290,长江干流,60106980,三峡水库,1727722800000,6,162.710
7290,长江干流,60106980,三峡水库,1727726400000,5,162.720
7290,长江干流,60106980,三峡水库,1727730000000,5,162.750
7300,11400,长江干流,60106980,三峡水库,1727733600000,5,162.770
7290,长江干流,60106980,三峡水库,1727737200000,5,162.780
7300,11400,长江干流,60106980,三峡水库,1727740800000,4,162.770
7280,长江干流,60106980,三峡水库,1727748000000,5,162.770
7290,长江干流,60106980,三峡水库,1727751600000,5,162.780
7280,长江干流,60106980,三峡水库,1727755200000,5,162.820
7290,长江干流,60106980,三峡水库,1727758800000,5,162.840
7280,11200,长江干流,60106980,三峡水库,1727762400000,5,162.850
7280,长江干流,60106980,三峡水库,1727766000000,5,162.870
7280,长江干流,60106980,三峡水库,1727769600000,5,162.890
7270,长江干流,60106980,三峡水库,1727773200000,5,162.910
7280,长江干流,60106980,三峡水库,1727776800000,4,162.900
7270,长江干流,60106980,三峡水库,1727780400000,5,162.940
9250,10500,长江干流,60106980,三峡水库,1727784000000,4,162.870
9250,长江干流,60106980,三峡水库,1727787600000,4,162.860
9240,长江干流,60106980,三峡水库,1727791200000,4,162.850
7270,长江干流,60106980,三峡水库,1727794800000,5,162.920
7270,长江干流,60106980,三峡水库,1727798400000,6,162.920
7360,长江干流,60106980,三峡水库,1727802000000,5,162.940
7360,8500,长江干流,60106980,三峡水库,1727805600000,4,162.930
7360,长江干流,60106980,三峡水库,1727809200000,4,162.910
7370,长江干流,60106980,三峡水库,1727812800000,5,162.920
7370,长江干流,60106980,三峡水库,1727816400000,5,162.930
7360,8500,长江干流,60106980,三峡水库,1727820000000,4,162.910
7370,长江干流,60106980,三峡水库,1727823600000,4,162.900
7370,7500,长江干流,60106980,三峡水库,1727827200000,4,162.880
7370,长江干流,60106980,三峡水库,1727830800000,6,162.880
7370,长江干流,60106980,三峡水库,1727834400000,4,162.870
7370,长江干流,60106980,三峡水库,1727838000000,5,162.880
7360,长江干流,60106980,三峡水库,1727841600000,5,162.900
7360,长江干流,60106980,三峡水库,1727845200000,4,162.870
7370,7500,长江干流,60106980,三峡水库,1727848800000,4,162.860
7370,长江干流,60106980,三峡水库,1727852400000,5,162.870
7370,长江干流,60106980,三峡水库,1727856000000,4,162.860
7370,长江干流,60106980,三峡水库,1727859600000,6,162.860
7370,长江干流,60106980,三峡水库,1727863200000,5,162.880
7370,长江干流,60106980,三峡水库,1727866800000,4,162.870
9350,7500,长江干流,60106980,三峡水库,1727870400000,4,162.830
9350,长江干流,60106980,三峡水库,1727874000000,4,162.820
9350,长江干流,60106980,三峡水库,1727877600000,4,162.790
7350,长江干流,60106980,三峡水库,1727881200000,5,162.840
7350,长江干流,60106980,三峡水库,1727884800000,5,162.870
7230,长江干流,60106980,三峡水库,1727888400000,5,162.880
7230,7500,长江干流,60106980,三峡水库,1727892000000,4,162.870
7230,长江干流,60106980,三峡水库,1727895600000,5,162.880
7240,长江干流,60106980,三峡水库,1727899200000,6,162.880
7240,长江干流,60106980,三峡水库,1727902800000,6,162.880
7230,7500,长江干流,60106980,三峡水库,1727906400000,4,162.870
7230,长江干流,60106980,三峡水库,1727910000000,5,162.880
7230,7500,长江干流,60106980,三峡水库,1727913600000,4,162.850
7230,长江干流,60106980,三峡水库,1727917200000,5,162.880
7220,长江干流,60106980,三峡水库,1727920800000,4,162.870
7220,长江干流,60106980,三峡水库,1727924400000,5,162.890
7210,长江干流,60106980,三峡水库,1727928000000,6,162.890
7210,长江干流,60106980,三峡水库,1727931600000,5,162.910
7220,7500,长江干流,60106980,三峡水库,1727935200000,4,162.900
7220,长江干流,60106980,三峡水库,1727938800000,4,162.890
7210,长江干流,60106980,三峡水库,1727942400000,5,162.910
7210,长江干流,60106980,三峡水库,1727946000000,6,162.910
7220,长江干流,60106980,三峡水库,1727949600000,4,162.900
7220,长江干流,60106980,三峡水库,1727953200000,4,162.890
7210,7500,长江干流,60106980,三峡水库,1727956800000,5,162.900
7220,长江干流,60106980,三峡水库,1727960400000,5,162.910
7200,长江干流,60106980,三峡水库,1727967600000,5,162.920
7210,长江干流,60106980,三峡水库,1727971200000,5,162.930
7210,长江干流,60106980,三峡水库,1727974800000,4,162.910
7200,7500,长江干流,60106980,三峡水库,1727978400000,5,162.930
7200,长江干流,60106980,三峡水库,1727982000000,4,162.910
7200,长江干流,60106980,三峡水库,1727985600000,6,162.910
7200,长江干流,60106980,三峡水库,1727989200000,4,162.900
7200,长江干流,60106980,三峡水库,1727992800000,4,162.880
