oq,rvnm,stcd,stnm,tm,wptn,z
524,汉江,61802700,丹江口水库,1730386800000,4,159.610
975,汉江,61802700,丹江口水库,1730390400000,6,159.610
741,汉江,61802700,丹江口水库,1730394000000,6,159.610
530,687,汉江,61802700,丹江口水库,1730397600000,5,159.620
535,汉江,61802700,丹江口水库,1730401200000,4,159.600
539,汉江,61802700,丹江口水库,1730404800000,5,159.610
538,汉江,61802700,丹江口水库,1730408400000,6,159.610
540,汉江,61802700,丹江口水库,1730412000000,6,159.610
538,汉江,61802700,丹江口水库,1730415600000,4,159.600
531,174,汉江,61802700,丹江口水库,1730419200000,5,159.610
515,汉江,61802700,丹江口水库,1730426400000,6,159.600
557,汉江,61802700,丹江口水库,1730430000000,6,159.600
558,汉江,61802700,丹江口水库,1730433600000,6,159.600
557,汉江,61802700,丹江口水库,1730437200000,5,159.610
743,253,汉江,61802700,丹江口水库,1730440800000,4,159.590
737,汉江,61802700,丹江口水库,1730444400000,6,159.590
971,汉江,61802700,丹江口水库,1730448000000,4,159.580
979,汉江,61802700,丹江口水库,1730451600000,4,159.570
1210,汉江,61802700,丹江口水库,1730455200000,6,159.570
1020,汉江,61802700,丹江口水库,1730458800000,6,159.570
1010,273,汉江,61802700,丹江口水库,1730462400000,6,159.570
969,汉江,61802700,丹江口水库,1730466000000,4,159.560
968,汉江,61802700,丹江口水库,1730469600000,6,159.560
967,汉江,61802700,丹江口水库,1730473200000,6,159.560
1030,汉江,61802700,丹江口水库,1730476800000,4,159.550
936,汉江,61802700,丹江口水库,1730480400000,5,159.560
511,595,汉江,61802700,丹江口水库,1730484000000,6,159.560
513,汉江,61802700,丹江口水库,1730487600000,4,159.550
518,汉江,61802700,丹江口水库,1730491200000,6,159.550
507,汉江,61802700,丹江口水库,1730494800000,5,159.560
564,汉江,61802700,丹江口水库,1730498400000,4,159.550
564,汉江,61802700,丹江口水库,1730502000000,4,159.540
566,204,汉江,61802700,丹江口水库,1730505600000,6,159.540
1030,汉江,61802700,丹江口水库,1730509200000,4,159.530
519,汉江,61802700,丹江口水库,1730512800000,5,159.540
558,汉江,61802700,丹江口水库,1730516400000,6,159.540
557,汉江,61802700,丹江口水库,1730520000000,6,159.540
552,汉江,61802700,丹江口水库,1730523600000,6,159.540
554,661,汉江,61802700,丹江口水库,1730527200000,6,159.540
553,汉江,61802700,丹江口水库,1730530800000,4,159.530
976,汉江,61802700,丹江口水库,1730534400000,6,159.530
1220,汉江,61802700,丹江口水库,1730538000000,4,159.520
1450,汉江,61802700,丹江口水库,1730541600000,4,159.500
1230,汉江,61802700,丹江口水库,1730545200000,5,159.520
913,266,汉江,61802700,丹江口水库,1730548800000,4,159.510
871,汉江,61802700,丹江口水库,1730552400000,4,159.500
869,汉江,61802700,丹江口水库,1730556000000,5,159.510
