oq,rvnm,stcd,stnm,tm,wptn,z
13800,长江干流,60106980,三峡水库,1777564800000,5,164.990
13100,长江干流,60106980,三峡水库,1777568400000,5,165.040
13100,15900,长江干流,60106980,三峡水库,1777572000000,5,165.070
13100,长江干流,60106980,三峡水库,1777575600000,6,165.070
13100,长江干流,60106980,三峡水库,1777579200000,5,165.080
13100,长江干流,60106980,三峡水库,1777582800000,4,165.070
13100,长江干流,60106980,三峡水库,1777586400000,5,165.090
14300,长江干流,60106980,三峡水库,1777590000000,4,165.070
9160,长江干流,60106980,三峡水库,1777604400000,5,165.210
9170,14900,长江干流,60106980,三峡水库,1777615200000,5,165.360
10500,长江干流,60106980,三峡水库,1777622400000,4,165.370
13300,长江干流,60106980,三峡水库,1777626000000,4,165.300
14400,长江干流,60106980,三峡水库,1777633200000,4,165.200
14400,长江干流,60106980,三峡水库,1777640400000,5,165.220
14400,长江干流,60106980,三峡水库,1777644000000,5,165.230
13800,长江干流,60106980,三峡水库,1777647600000,5,165.280
13800,长江干流,60106980,三峡水库,1777651200000,4,165.260
13200,长江干流,60106980,三峡水库,1777654800000,5,165.300
13100,14500,长江干流,60106980,三峡水库,1777658400000,5,165.320
13100,长江干流,60106980,三峡水库,1777662000000,6,165.320
13100,长江干流,60106980,三峡水库,1777665600000,5,165.350
13100,长江干流,60106980,三峡水库,1777669200000,6,165.350
13100,长江干流,60106980,三峡水库,1777672800000,5,165.370
14400,长江干流,60106980,三峡水库,1777676400000,4,165.330
9140,长江干流,60106980,三峡水库,1777690800000,5,165.540
9140,长江干流,60106980,三峡水库,1777698000000,5,165.640
9150,长江干流,60106980,三峡水库,1777705200000,6,165.660
10400,长江干流,60106980,三峡水库,1777708800000,5,165.670
13000,长江干流,60106980,三峡水库,1777712400000,4,165.600
14400,长江干流,60106980,三峡水库,1777716000000,4,165.500
14300,长江干流,60106980,三峡水库,1777719600000,4,165.470
14400,长江干流,60106980,三峡水库,1777726800000,5,165.470
14400,长江干流,60106980,三峡水库,1777730400000,6,165.470
13800,长江干流,60106980,三峡水库,1777734000000,5,165.490
13800,长江干流,60106980,三峡水库,1777737600000,5,165.500
13100,长江干流,60106980,三峡水库,1777741200000,5,165.540
13100,12400,长江干流,60106980,三峡水库,1777744800000,6,165.540
13100,长江干流,60106980,三峡水库,1777748400000,5,165.550
