q,rvnm,stcd,stnm,tm,wptn,z
739,修河,62513000,虬津,1777568400000,5,18.380
760,修河,62513000,虬津,1777572900000,5,18.440
775,修河,62513000,虬津,1777578300000,5,18.480
786,修河,62513000,虬津,1777582800000,5,18.510
794,修河,62513000,虬津,1777586400000,5,18.530
805,修河,62513000,虬津,1777592700000,5,18.560
599,修河,62513000,虬津,1777608000000,4,17.980
457,修河,62513000,虬津,1777617300000,4,17.550
382,修河,62513000,虬津,1777623600000,4,17.300
343,修河,62513000,虬津,1777628400000,4,17.160
359,修河,62513000,虬津,1777633200000,5,17.220
427,修河,62513000,虬津,1777637100000,5,17.450
541,修河,62513000,虬津,1777642800000,5,17.810
603,修河,62513000,虬津,1777646400000,5,17.990
648,修河,62513000,虬津,1777649700000,5,18.120
693,修河,62513000,虬津,1777653600000,5,18.250
724,修河,62513000,虬津,1777657200000,5,18.340
757,修河,62513000,虬津,1777662000000,5,18.430
775,修河,62513000,虬津,1777665600000,5,18.480
790,修河,62513000,虬津,1777668600000,5,18.520
805,修河,62513000,虬津,1777671900000,5,18.560
816,修河,62513000,虬津,1777675500000,5,18.590
820,修河,62513000,虬津,1777676400000,5,18.600
849,修河,62513000,虬津,1777690800000,5,18.680
682,修河,62513000,虬津,1777700400000,4,18.220
555,修河,62513000,虬津,1777707000000,4,17.850
492,修河,62513000,虬津,1777710900000,4,17.660
445,修河,62513000,虬津,1777714500000,4,17.510
463,修河,62513000,虬津,1777718100000,5,17.570
505,修河,62513000,虬津,1777721100000,5,17.700
555,修河,62513000,虬津,1777724100000,5,17.850
630,修河,62513000,虬津,1777729500000,5,18.070
655,修河,62513000,虬津,1777731900000,5,18.140
679,修河,62513000,虬津,1777734600000,5,18.210
703,修河,62513000,虬津,1777738200000,5,18.280
721,修河,62513000,虬津,1777741200000,5,18.330
735,修河,62513000,虬津,1777743900000,5,18.370
749,修河,62513000,虬津,1777748400000,5,18.410
757,修河,62513000,虬津,1777750800000,5,18.430
760,修河,62513000,虬津,1777752000000,5,18.440
768,修河,62513000,虬津,1777755600000,5,18.460
779,修河,62513000,虬津,1777759200000,5,18.490
783,修河,62513000,虬津,1777762800000,5,18.500
801,修河,62513000,虬津,1777773600000,5,18.550
688,修河,62513000,虬津,1777787400000,4,18.060
558,修河,62513000,虬津,1777795200000,4,17.670
492,修河,62513000,虬津,1777800300000,4,17.470
502,修河,62513000,虬津,1777803900000,5,17.500
542,修河,62513000,虬津,1777806600000,5,17.620
585,修河,62513000,虬津,1777809300000,5,17.750
665,修河,62513000,虬津,1777815000000,5,17.990
698,修河,62513000,虬津,1777818000000,5,18.090
725,修河,62513000,虬津,1777821000000,5,18.170
745,修河,62513000,虬津,1777823700000,5,18.230
761,修河,62513000,虬津,1777826100000,5,18.280
781,修河,62513000,虬津,1777829700000,5,18.340
798,修河,62513000,虬津,1777834500000,5,18.390
805,修河,62513000,虬津,1777836300000,5,18.410
815,修河,62513000,虬津,1777839000000,5,18.440
818,修河,62513000,虬津,1777842000000,5,18.450
825,修河,62513000,虬津,1777843800000,5,18.470
835,修河,62513000,虬津,1777848300000,5,18.500
835,修河,62513000,虬津,1777849200000,5,18.500
853,修河,62513000,虬津,1777860000000,5,18.550
702,修河,62513000,虬津,1777874100000,4,18.100
545,修河,62513000,虬津,1777883400000,4,17.630
502,修河,62513000,虬津,1777890900000,5,17.500
585,修河,62513000,虬津,1777896300000,5,17.750
698,修河,62513000,虬津,1777904400000,5,18.090
761,修河,62513000,虬津,1777911000000,5,18.280
795,修河,62513000,虬津,1777916700000,5,18.380
815,修河,62513000,虬津,1777921200000,5,18.440
835,修河,62513000,虬津,1777926300000,5,18.500
846,修河,62513000,虬津,1777930200000,5,18.530
849,修河,62513000,虬津,1777932000000,5,18.540
856,修河,62513000,虬津,1777935600000,5,18.560
866,修河,62513000,虬津,1777942800000,5,18.590
812,修河,62513000,虬津,1777954500000,4,18.430
678,修河,62513000,虬津,1777961700000,4,18.030
548,修河,62513000,虬津,1777969500000,4,17.640
483,修河,62513000,虬津,1777975200000,4,17.440
542,修河,62513000,虬津,1777980600000,5,17.620
612,修河,62513000,虬津,1777985400000,5,17.830
742,修河,62513000,虬津,1777998600000,5,18.220
768,修河,62513000,虬津,1778003100000,5,18.300
791,修河,62513000,虬津,1778008800000,5,18.370
801,修河,62513000,虬津,1778012400000,5,18.400
808,修河,62513000,虬津,1778014800000,5,18.420
815,修河,62513000,虬津,1778018400000,5,18.440
822,修河,62513000,虬津,1778022000000,5,18.460
832,修河,62513000,虬津,1778029200000,5,18.490
768,修河,62513000,虬津,1778041800000,4,18.300
578,修河,62513000,虬津,1778051700000,4,17.730
466,修河,62513000,虬津,1778059200000,4,17.390
361,修河,62513000,虬津,1778066100000,5,17.500
468,修河,62513000,虬津,1778072400000,5,17.810
579,修河,62513000,虬津,1778081100000,5,18.110
625,修河,62513000,虬津,1778086500000,5,18.230
568,修河,62513000,虬津,1778093100000,4,18.080
493,修河,62513000,虬津,1778097600000,4,17.880
