rvnm,stcd,stnm,tm,wptn,z
汉江,61802500,龙王庙,1769875200000,5,165.410
汉江,61802500,龙王庙,1769878800000,4,165.390
汉江,61802500,龙王庙,1769882400000,4,165.380
汉江,61802500,龙王庙,1769886000000,4,165.370
汉江,61802500,龙王庙,1769889600000,4,165.360
汉江,61802500,龙王庙,1769893200000,6,165.360
汉江,61802500,龙王庙,1769896800000,6,165.360
汉江,61802500,龙王庙,1769900400000,4,165.350
汉江,61802500,龙王庙,1769911200000,4,165.360
汉江,61802500,龙王庙,1769918400000,6,165.360
汉江,61802500,龙王庙,1769922000000,4,165.350
汉江,61802500,龙王庙,1769925600000,4,165.340
汉江,61802500,龙王庙,1769929200000,6,165.340
汉江,61802500,龙王庙,1769932800000,4,165.330
汉江,61802500,龙王庙,1769936400000,4,165.320
汉江,61802500,龙王庙,1769940000000,6,165.320
汉江,61802500,龙王庙,1769943600000,6,165.320
汉江,61802500,龙王庙,1769947200000,6,165.320
汉江,61802500,龙王庙,1769950800000,5,165.330
汉江,61802500,龙王庙,1769954400000,6,165.330
汉江,61802500,龙王庙,1769958000000,6,165.330
汉江,61802500,龙王庙,1769961600000,5,165.340
汉江,61802500,龙王庙,1769965200000,4,165.330
汉江,61802500,龙王庙,1769968800000,6,165.330
汉江,61802500,龙王庙,1769972400000,4,165.300
汉江,61802500,龙王庙,1769976000000,5,165.310
汉江,61802500,龙王庙,1769979600000,6,165.310
汉江,61802500,龙王庙,1769983200000,4,165.300
汉江,61802500,龙王庙,1769986800000,5,165.310
汉江,61802500,龙王庙,1769994000000,6,165.300
汉江,61802500,龙王庙,1770004800000,6,165.300
汉江,61802500,龙王庙,1770008400000,6,165.300
汉江,61802500,龙王庙,1770012000000,6,165.300
汉江,61802500,龙王庙,1770015600000,4,165.290
汉江,61802500,龙王庙,1770019200000,4,165.280
汉江,61802500,龙王庙,1770022800000,4,165.270
汉江,61802500,龙王庙,1770026400000,4,165.260
汉江,61802500,龙王庙,1770030000000,6,165.260
汉江,61802500,龙王庙,1770037200000,5,165.270
汉江,61802500,龙王庙,1770040800000,5,165.280
汉江,61802500,龙王庙,1770044400000,5,165.290
汉江,61802500,龙王庙,1770048000000,6,165.290
汉江,61802500,龙王庙,1770051600000,4,165.260
汉江,61802500,龙王庙,1770073200000,6,165.250
汉江,61802500,龙王庙,1770084000000,4,165.230
汉江,61802500,龙王庙,1770091200000,5,165.250
汉江,61802500,龙王庙,1770094800000,4,165.240
汉江,61802500,龙王庙,1770098400000,4,165.230
汉江,61802500,龙王庙,1770102000000,4,165.220
汉江,61802500,龙王庙,1770105600000,4,165.190
汉江,61802500,龙王庙,1770109200000,6,165.190
汉江,61802500,龙王庙,1770112800000,6,165.190
汉江,61802500,龙王庙,1770116400000,6,165.190
汉江,61802500,龙王庙,1770123600000,5,165.210
汉江,61802500,龙王庙,1770127200000,6,165.210
汉江,61802500,龙王庙,1770130800000,6,165.210
汉江,61802500,龙王庙,1770134400000,6,165.210
汉江,61802500,龙王庙,1770138000000,6,165.210
汉江,61802500,龙王庙,1770141600000,6,165.210
汉江,61802500,龙王庙,1770145200000,4,165.200
汉江,61802500,龙王庙,1770148800000,4,165.190
汉江,61802500,龙王庙,1770152400000,6,165.190
汉江,61802500,龙王庙,1770156000000,4,165.180
汉江,61802500,龙王庙,1770159600000,4,165.170
汉江,61802500,龙王庙,1770166800000,6,165.170
汉江,61802500,龙王庙,1770174000000,4,165.170
汉江,61802500,龙王庙,1770177600000,6,165.170
汉江,61802500,龙王庙,1770181200000,6,165.170
汉江,61802500,龙王庙,1770184800000,4,165.160
汉江,61802500,龙王庙,1770188400000,4,165.140
汉江,61802500,龙王庙,1770192000000,6,165.140
汉江,61802500,龙王庙,1770195600000,6,165.140
汉江,61802500,龙王庙,1770199200000,4,165.130
汉江,61802500,龙王庙,1770202800000,5,165.140
汉江,61802500,龙王庙,1770206400000,6,165.140
汉江,61802500,龙王庙,1770210000000,5,165.160
汉江,61802500,龙王庙,1770213600000,4,165.150
汉江,61802500,龙王庙,1770217200000,4,165.140
汉江,61802500,龙王庙,1770220800000,5,165.150
汉江,61802500,龙王庙,1770224400000,4,165.130
汉江,61802500,龙王庙,1770228000000,6,165.130
汉江,61802500,龙王庙,1770231600000,4,165.110
汉江,61802500,龙王庙,1770235200000,5,165.120
汉江,61802500,龙王庙,1770238800000,4,165.100
汉江,61802500,龙王庙,1770242400000,5,165.120
汉江,61802500,龙王庙,1770246000000,4,165.110
汉江,61802500,龙王庙,1770253200000,4,165.090
汉江,61802500,龙王庙,1770260400000,4,165.080
汉江,61802500,龙王庙,1770264000000,5,165.100
汉江,61802500,龙王庙,1770267600000,6,165.100
汉江,61802500,龙王庙,1770274800000,4,165.090
汉江,61802500,龙王庙,1770278400000,4,165.060
汉江,61802500,龙王庙,1770282000000,4,165.050
汉江,61802500,龙王庙,1770285600000,6,165.050
汉江,61802500,龙王庙,1770289200000,5,165.060
汉江,61802500,龙王庙,1770292800000,5,165.070
汉江,61802500,龙王庙,1770296400000,5,165.090
汉江,61802500,龙王庙,1770300000000,4,165.080
汉江,61802500,龙王庙,1770303600000,4,165.070
汉江,61802500,龙王庙,1770307200000,4,165.060
汉江,61802500,龙王庙,1770310800000,4,165.050
汉江,61802500,龙王庙,1770314400000,5,165.060
汉江,61802500,龙王庙,1770318000000,4,165.050
汉江,61802500,龙王庙,1770321600000,5,165.060
汉江,61802500,龙王庙,1770325200000,5,165.070
汉江,61802500,龙王庙,1770328800000,4,165.060
汉江,61802500,龙王庙,1770332400000,4,165.050
汉江,61802500,龙王庙,1770339600000,4,165.030
