q,rvnm,stcd,stnm,tm,wptn,z
13200,长江,60105400,寸滩,1690819200000,6,166.690
13200,长江,60105400,寸滩,1690822800000,6,166.690
13100,长江,60105400,寸滩,1690826400000,4,166.670
13000,长江,60105400,寸滩,1690830000000,4,166.610
12900,长江,60105400,寸滩,1690833600000,4,166.560
12800,长江,60105400,寸滩,1690837200000,4,166.500
12600,长江,60105400,寸滩,1690840800000,4,166.400
12400,长江,60105400,寸滩,1690844400000,4,166.300
12200,长江,60105400,寸滩,1690848000000,4,166.190
11900,长江,60105400,寸滩,1690851600000,4,166.070
11700,长江,60105400,寸滩,1690855200000,4,165.970
11600,长江,60105400,寸滩,1690858800000,4,165.890
11400,长江,60105400,寸滩,1690862400000,4,165.800
11300,长江,60105400,寸滩,1690866000000,4,165.750
11400,长江,60105400,寸滩,1690869600000,5,165.760
11500,长江,60105400,寸滩,1690873200000,5,165.810
11600,长江,60105400,寸滩,1690876800000,5,165.870
11700,长江,60105400,寸滩,1690880400000,5,165.920
11700,长江,60105400,寸滩,1690884000000,5,165.970
11800,长江,60105400,寸滩,1690887600000,5,166.010
11900,长江,60105400,寸滩,1690891200000,5,166.050
12000,长江,60105400,寸滩,1690894800000,5,166.100
12100,长江,60105400,寸滩,1690898400000,5,166.170
12200,长江,60105400,寸滩,1690902000000,5,166.200
12800,长江,60105400,寸滩,1690905600000,5,166.220
12900,长江,60105400,寸滩,1690909200000,5,166.240
13000,长江,60105400,寸滩,1690912800000,5,166.290
13000,长江,60105400,寸滩,1690916400000,5,166.300
13000,长江,60105400,寸滩,1690920000000,4,166.290
12900,长江,60105400,寸滩,1690923600000,4,166.270
12800,长江,60105400,寸滩,1690927200000,4,166.220
12700,长江,60105400,寸滩,1690930800000,4,166.160
12600,长江,60105400,寸滩,1690934400000,4,166.090
12400,长江,60105400,寸滩,1690938000000,4,166.020
12300,长江,60105400,寸滩,1690941600000,4,165.950
12200,长江,60105400,寸滩,1690945200000,4,165.870
12100,长江,60105400,寸滩,1690948800000,4,165.830
12100,长江,60105400,寸滩,1690952400000,4,165.810
12100,长江,60105400,寸滩,1690956000000,5,165.840
