rvnm,stcd,stnm,tm,wptn,z
长江,60107000,茅坪(二),1735657200000,5,168.130
长江,60107000,茅坪(二),1735660800000,4,168.120
长江,60107000,茅坪(二),1735664400000,5,168.160
长江,60107000,茅坪(二),1735668000000,5,168.170
长江,60107000,茅坪(二),1735671600000,4,168.160
长江,60107000,茅坪(二),1735675200000,4,168.140
长江,60107000,茅坪(二),1735678800000,6,168.140
长江,60107000,茅坪(二),1735682400000,4,168.130
长江,60107000,茅坪(二),1735686000000,4,168.120
长江,60107000,茅坪(二),1735689600000,5,168.140
长江,60107000,茅坪(二),1735696800000,5,168.150
长江,60107000,茅坪(二),1735700400000,5,168.160
长江,60107000,茅坪(二),1735704000000,5,168.190
长江,60107000,茅坪(二),1735707600000,4,168.180
长江,60107000,茅坪(二),1735711200000,5,168.210
长江,60107000,茅坪(二),1735714800000,6,168.210
长江,60107000,茅坪(二),1735718400000,4,168.160
长江,60107000,茅坪(二),1735722000000,4,168.150
长江,60107000,茅坪(二),1735725600000,4,168.130
长江,60107000,茅坪(二),1735729200000,5,168.140
长江,60107000,茅坪(二),1735732800000,4,168.120
长江,60107000,茅坪(二),1735736400000,5,168.130
长江,60107000,茅坪(二),1735740000000,4,168.110
长江,60107000,茅坪(二),1735743600000,5,168.140
长江,60107000,茅坪(二),1735747200000,5,168.150
长江,60107000,茅坪(二),1735750800000,5,168.180
长江,60107000,茅坪(二),1735754400000,4,168.170
长江,60107000,茅坪(二),1735758000000,6,168.170
长江,60107000,茅坪(二),1735761600000,5,168.180
长江,60107000,茅坪(二),1735765200000,4,168.140
长江,60107000,茅坪(二),1735768800000,5,168.150
长江,60107000,茅坪(二),1735772400000,4,168.130
长江,60107000,茅坪(二),1735776000000,4,168.120
长江,60107000,茅坪(二),1735779600000,6,168.120
长江,60107000,茅坪(二),1735783200000,6,168.120
长江,60107000,茅坪(二),1735786800000,5,168.140
长江,60107000,茅坪(二),1735790400000,5,168.170
长江,60107000,茅坪(二),1735794000000,4,168.160
长江,60107000,茅坪(二),1735797600000,5,168.180
长江,60107000,茅坪(二),1735801200000,4,168.170
长江,60107000,茅坪(二),1735804800000,4,168.160
长江,60107000,茅坪(二),1735808400000,5,168.170
长江,60107000,茅坪(二),1735812000000,4,168.130
长江,60107000,茅坪(二),1735815600000,6,168.130
长江,60107000,茅坪(二),1735819200000,4,168.120
长江,60107000,茅坪(二),1735822800000,4,168.110
长江,60107000,茅坪(二),1735826400000,5,168.120
长江,60107000,茅坪(二),1735830000000,5,168.130
长江,60107000,茅坪(二),1735833600000,5,168.160
长江,60107000,茅坪(二),1735837200000,5,168.170
长江,60107000,茅坪(二),1735840800000,6,168.170
长江,60107000,茅坪(二),1735844400000,5,168.180
