oq,rvnm,stcd,stnm,tm,wptn,z
886,汉江,61802700,丹江口水库,1738335600000,6,155.500
662,汉江,61802700,丹江口水库,1738339200000,6,155.500
512,汉江,61802700,丹江口水库,1738342800000,5,155.510
509,737,汉江,61802700,丹江口水库,1738346400000,4,155.500
510,汉江,61802700,丹江口水库,1738350000000,4,155.490
513,汉江,61802700,丹江口水库,1738353600000,6,155.490
508,汉江,61802700,丹江口水库,1738357200000,6,155.490
509,汉江,61802700,丹江口水库,1738360800000,5,155.500
515,汉江,61802700,丹江口水库,1738364400000,4,155.490
901,312,汉江,61802700,丹江口水库,1738368000000,4,155.480
1450,汉江,61802700,丹江口水库,1738371600000,4,155.470
1270,汉江,61802700,丹江口水库,1738375200000,5,155.490
1240,汉江,61802700,丹江口水库,1738378800000,4,155.470
787,汉江,61802700,丹江口水库,1738382400000,6,155.470
531,汉江,61802700,丹江口水库,1738386000000,6,155.470
532,1360,汉江,61802700,丹江口水库,1738389600000,5,155.490
532,汉江,61802700,丹江口水库,1738393200000,4,155.480
1190,汉江,61802700,丹江口水库,1738396800000,4,155.470
1460,汉江,61802700,丹江口水库,1738400400000,6,155.470
1320,汉江,61802700,丹江口水库,1738404000000,4,155.450
517,汉江,61802700,丹江口水库,1738407600000,5,155.460
515,640,汉江,61802700,丹江口水库,1738411200000,6,155.460
515,汉江,61802700,丹江口水库,1738414800000,4,155.450
626,汉江,61802700,丹江口水库,1738418400000,5,155.460
1120,汉江,61802700,丹江口水库,1738422000000,6,155.460
502,汉江,61802700,丹江口水库,1738425600000,5,155.470
552,汉江,61802700,丹江口水库,1738429200000,4,155.460
545,621,汉江,61802700,丹江口水库,1738432800000,6,155.460
552,汉江,61802700,丹江口水库,1738436400000,4,155.450
548,汉江,61802700,丹江口水库,1738440000000,6,155.450
555,汉江,61802700,丹江口水库,1738443600000,4,155.440
551,汉江,61802700,丹江口水库,1738447200000,5,155.450
551,汉江,61802700,丹江口水库,1738450800000,6,155.450
561,266,汉江,61802700,丹江口水库,1738454400000,4,155.440
1200,汉江,61802700,丹江口水库,1738458000000,4,155.430
1160,汉江,61802700,丹江口水库,1738461600000,6,155.430
653,汉江,61802700,丹江口水库,1738465200000,5,155.440
657,汉江,61802700,丹江口水库,1738468800000,4,155.430
656,汉江,61802700,丹江口水库,1738472400000,5,155.440
654,480,汉江,61802700,丹江口水库,1738476000000,4,155.430
655,汉江,61802700,丹江口水库,1738479600000,6,155.430
652,汉江,61802700,丹江口水库,1738483200000,4,155.410
1200,汉江,61802700,丹江口水库,1738486800000,5,155.420
1450,汉江,61802700,丹江口水库,1738490400000,4,155.410
696,汉江,61802700,丹江口水库,1738494000000,6,155.410
699,275,汉江,61802700,丹江口水库,1738497600000,6,155.410
746,汉江,61802700,丹江口水库,1738501200000,6,155.410
952,汉江,61802700,丹江口水库,1738504800000,6,155.410
822,汉江,61802700,丹江口水库,1738508400000,6,155.410
820,汉江,61802700,丹江口水库,1738512000000,6,155.410
562,汉江,61802700,丹江口水库,1738515600000,6,155.410
