q,rvnm,stcd,stnm,tm,wptn,z
24900,长江干流,60115000,大通,1774972800000,5,7.590
24600,长江干流,60115000,大通,1774976400000,5,7.640
24700,长江干流,60115000,大通,1774980000000,5,7.680
24800,长江干流,60115000,大通,1774983600000,5,7.690
25000,长江干流,60115000,大通,1774987200000,5,7.700
25100,长江干流,60115000,大通,1774990800000,4,7.690
25200,长江干流,60115000,大通,1774994400000,6,7.690
25400,长江干流,60115000,大通,1774998000000,4,7.680
25600,长江干流,60115000,大通,1775005200000,4,7.660
25600,长江干流,60115000,大通,1775016000000,5,7.660
25100,长江干流,60115000,大通,1775023200000,5,7.750
25300,长江干流,60115000,大通,1775026800000,5,7.760
25300,长江干流,60115000,大通,1775030400000,5,7.770
25600,长江干流,60115000,大通,1775034000000,4,7.760
25600,长江干流,60115000,大通,1775037600000,4,7.750
25600,长江干流,60115000,大通,1775041200000,6,7.750
25900,长江干流,60115000,大通,1775044800000,4,7.730
26000,长江干流,60115000,大通,1775052000000,4,7.710
26000,长江干流,60115000,大通,1775055600000,4,7.700
25800,长江干流,60115000,大通,1775059200000,5,7.720
25400,长江干流,60115000,大通,1775062800000,5,7.780
25200,长江干流,60115000,大通,1775066400000,5,7.820
25300,长江干流,60115000,大通,1775070000000,5,7.840
25500,长江干流,60115000,大通,1775073600000,6,7.840
25600,长江干流,60115000,大通,1775077200000,6,7.840
25600,长江干流,60115000,大通,1775080800000,4,7.830
25800,长江干流,60115000,大通,1775084400000,6,7.830
26000,长江干流,60115000,大通,1775098800000,4,7.780
25600,长江干流,60115000,大通,1775106000000,5,7.830
25300,长江干流,60115000,大通,1775109600000,5,7.870
25400,长江干流,60115000,大通,1775113200000,5,7.900
25400,长江干流,60115000,大通,1775116800000,5,7.910
25600,长江干流,60115000,大通,1775120400000,6,7.910
25900,长江干流,60115000,大通,1775124000000,4,7.890
26000,长江干流,60115000,大通,1775127600000,6,7.890
26300,长江干流,60115000,大通,1775134800000,4,7.850
26200,长江干流,60115000,大通,1775138400000,4,7.840
26300,长江干流,60115000,大通,1775142000000,4,7.830
26200,长江干流,60115000,大通,1775145600000,6,7.830
25700,长江干流,60115000,大通,1775149200000,5,7.880
25500,长江干流,60115000,大通,1775152800000,5,7.930
25400,长江干流,60115000,大通,1775156400000,5,7.950
25500,长江干流,60115000,大通,1775160000000,5,7.970
25600,长江干流,60115000,大通,1775163600000,6,7.970
25800,长江干流,60115000,大通,1775167200000,4,7.960
26000,长江干流,60115000,大通,1775170800000,4,7.950
25900,长江干流,60115000,大通,1775171460000,4,7.950
26200,长江干流,60115000,大通,1775178000000,4,7.920
26500,长江干流,60115000,大通,1775188800000,4,7.880
26100,长江干流,60115000,大通,1775192400000,5,7.920
25700,长江干流,60115000,大通,1775196000000,5,7.970
25700,长江干流,60115000,大通,1775199600000,5,8.010
25900,长江干流,60115000,大通,1775203200000,5,8.020
26000,长江干流,60115000,大通,1775206800000,6,8.020
26100,长江干流,60115000,大通,1775210400000,6,8.020
26200,长江干流,60115000,大通,1775214000000,6,8.020
26400,长江干流,60115000,大通,1775217600000,4,8.010
26500,长江干流,60115000,大通,1775221200000,4,8.000
26600,长江干流,60115000,大通,1775224800000,4,7.980
26700,长江干流,60115000,大通,1775228400000,4,7.970
26800,长江干流,60115000,大通,1775232000000,4,7.950
26700,长江干流,60115000,大通,1775235600000,5,7.970
